time = 0.127	Re = 13	rotation = -0.139951
-0.718184	0.556029	8215	
-0.717453	0.556910	8215	
-0.715469	0.559388	8233	
-0.712178	0.563546	8233	
-0.707772	0.569208	8233	
-0.702083	0.576187	8233	
-0.695352	0.584293	8617	
-0.687578	0.593211	8617	
-0.678608	0.603218	6238	
-0.668650	0.614286	6238	
-0.657869	0.625985	8800	
-0.646124	0.638050	8666	
-0.633436	0.650640	5973	
