time = 0.087	Re = 13	rotation = -0.0687655
-0.674424	0.608191	5830	
-0.673650	0.609018	5830	
-0.671492	0.611362	5830	
-0.667991	0.615198	8351	
-0.663304	0.620434	9007	
-0.657172	0.626972	9007	
-0.649879	0.634561	6251	
-0.641478	0.642868	5885	
-0.631834	0.652133	5885	
