time = 0.147	Re = 13	rotation = -0.181211
-0.741599	0.524538	8800	
-0.740939	0.525440	8800	
-0.739086	0.528011	8800	
-0.736005	0.532298	8800	
-0.731823	0.538168	8666	
-0.726493	0.545355	5973	
-0.720135	0.553720	5973	
-0.712812	0.562889	5973	
-0.704335	0.573257	8927	
-0.694814	0.584819	8927	
-0.684408	0.597042	8770	
-0.673148	0.609587	7008	
-0.660996	0.622739	6057	
-0.647951	0.636270	7093	
-0.633996	0.650103	8239	
