time = 2	Re = 1
0.142368	0.140799	0
0.176249	0.133664	1
0.208120	0.126989	2
0.246340	0.144844	3
0.269457	0.189657	4
0.274113	0.222243	5
0.277564	0.255790	6
0.275128	0.296063	7
0.269728	0.339281	8
0.258465	0.388109	9
0.243404	0.441183	10
0.232397	0.471186	11
0.221201	0.501559	12
0.206750	0.535956	13
0.190853	0.571996	14
0.169160	0.613383	15
0.141607	0.659978	16
0.119987	0.687799	17
0.094258	0.715787	18
0.052224	0.739607	19
0.006762	0.750061	20
-0.040515	0.747943	21
-0.081922	0.738054	22
-0.112761	0.721270	23
-0.141680	0.707521	24
-0.162535	0.692523	25
-0.188344	0.681067	26
-0.204965	0.669781	27
-0.230508	0.660822	28
-0.269266	0.642770	29
-0.308448	0.627790	30
-0.343090	0.613281	31
-0.381613	0.600227	32
-0.412579	0.587305	33
-0.447823	0.574674	34
-0.476802	0.562381	35
-0.512253	0.549425	36
-0.540813	0.536892	37
-0.569371	0.524153	38
-0.597079	0.511178	39
-0.624769	0.498097	40
-0.674643	0.472224	41
-0.722619	0.446279	42
-0.765806	0.422934	43
-0.806541	0.398140	44
-0.842557	0.380607	45
-0.878133	0.362044	46
-0.908295	0.353610	47
-0.938403	0.345215	48
