time = 4	Re = 1
0.143531	0.139789	0
0.169003	0.121618	1
0.194413	0.102827	2
0.231716	0.066907	3
0.272514	0.063971	4
0.294465	0.119397	5
0.293579	0.165459	6
0.286064	0.213633	7
0.267590	0.269705	8
0.255159	0.299057	9
0.242497	0.328529	10
0.226281	0.361356	11
0.210013	0.395549	12
0.191454	0.434542	13
0.172390	0.477943	14
0.160564	0.505585	15
0.148727	0.533252	16
0.135107	0.567777	17
0.120362	0.604638	18
0.096383	0.659136	19
0.072452	0.697104	20
0.024911	0.721441	21
0.010246	0.714236	22
-0.037971	0.720220	23
-0.083972	0.694153	24
-0.103834	0.669443	25
-0.127699	0.647404	26
-0.141740	0.629522	27
-0.165261	0.610920	28
-0.168179	0.602222	29
-0.202891	0.581422	30
-0.202573	0.575297	31
-0.240841	0.554111	32
-0.232834	0.552850	33
-0.280055	0.528785	34
-0.270295	0.528379	35
-0.314094	0.505076	36
-0.352113	0.479815	37
-0.383498	0.456346	38
-0.422801	0.427603	39
-0.446240	0.406112	40
-0.481598	0.375176	41
-0.498792	0.355521	42
-0.534564	0.318345	43
-0.546613	0.300270	44
-0.578525	0.259332	45
-0.588930	0.240503	46
-0.617447	0.194936	47
-0.631679	0.164465	48
-0.645697	0.133068	49
-0.658293	0.098909	50
-0.670288	0.063350	51
-0.677278	0.033246	52
-0.684118	0.002821	53
-0.690237	-0.033815	54
-0.695475	-0.071749	55
-0.697638	-0.128635	56
-0.696863	-0.163256	57
-0.695450	-0.198624	58
-0.688274	-0.254609	59
-0.681695	-0.290449	60
-0.674106	-0.327027	61
-0.657261	-0.383541	62
-0.646592	-0.411923	63
-0.635835	-0.440324	64
-0.623166	-0.467647	65
-0.610482	-0.494983	66
-0.595568	-0.522101	67
-0.580479	-0.549288	68
-0.549558	-0.596517	69
-0.514731	-0.643230	70
-0.477661	-0.686426	71
-0.436738	-0.728775	72
-0.396971	-0.765069	73
-0.354258	-0.800168	74
-0.311738	-0.830291	75
-0.266276	-0.859211	76
-0.224222	-0.883715	77
-0.180296	-0.906881	78
-0.135791	-0.926929	79
-0.089282	-0.945485	80
-0.048424	-0.960715	81
-0.007020	-0.974712	82
0.032985	-0.986334	83
0.073540	-0.997103	84
