time = 7	Re = 1
0.145433	0.137774	0
0.181737	0.100476	1
0.213448	0.049546	2
0.227717	0.008095	3
0.237469	-0.033802	4
0.267761	-0.071754	5
0.289967	-0.043958	6
0.310309	-0.006931	7
0.315264	0.024732	8
0.319473	0.057727	9
0.316695	0.091692	10
0.312086	0.126817	11
0.299500	0.164747	12
0.283226	0.202313	13
0.262097	0.238179	14
0.238858	0.272800	15
0.211620	0.308578	16
0.184431	0.347738	17
0.156228	0.397225	18
0.141651	0.431305	19
0.128408	0.466922	20
0.112062	0.521240	21
0.102921	0.554878	22
0.093981	0.589219	23
0.085964	0.619479	24
0.077612	0.650646	25
0.057142	0.697093	26
0.029130	0.702739	27
-0.002199	0.710789	28
0.041510	0.699735	29
0.004225	0.703066	30
-0.026110	0.702902	31
-0.060935	0.693117	32
-0.080200	0.661031	33
-0.068864	0.668159	34
-0.026796	0.698007	35
-0.052068	0.675751	36
-0.075261	0.651157	37
-0.104759	0.622646	38
-0.113076	0.608641	39
-0.146549	0.578465	40
-0.106236	0.607569	41
-0.102059	0.607789	42
-0.148936	0.570824	43
-0.192568	0.541207	44
-0.158929	0.563358	45
-0.123523	0.587585	46
-0.118927	0.588198	47
-0.149524	0.566031	48
-0.179398	0.544973	49
-0.205841	0.527975	50
-0.232091	0.511030	51
-0.208788	0.522692	52
-0.246198	0.499137	53
-0.281256	0.476294	54
-0.253937	0.493534	55
-0.226313	0.510722	56
-0.195726	0.530016	57
-0.164335	0.549845	58
-0.150638	0.557265	59
-0.198376	0.525677	60
-0.241703	0.497511	61
-0.279641	0.473309	62
-0.314898	0.449424	63
-0.358250	0.414437	64
-0.372374	0.399699	65
-0.397325	0.376750	66
-0.421880	0.353011	67
-0.434034	0.337003	68
-0.453766	0.313307	69
-0.473480	0.289263	70
-0.465287	0.295834	71
-0.492601	0.258402	72
-0.516993	0.219509	73
-0.506681	0.232120	74
-0.528858	0.191646	75
-0.548273	0.149450	76
-0.533402	0.177250	77
-0.554671	0.126404	78
-0.570908	0.074581	79
-0.559308	0.105915	80
-0.571517	0.060511	81
-0.580818	0.012816	82
-0.583387	-0.022594	83
-0.584935	-0.060269	84
-0.581055	-0.118386	85
-0.575582	-0.156255	86
-0.568161	-0.196964	87
-0.555147	-0.239509	88
-0.542660	-0.274196	89
-0.528010	-0.311039	90
-0.511384	-0.341941	91
-0.490823	-0.377643	92
-0.466674	-0.415683	93
-0.449066	-0.436868	94
-0.422067	-0.468838	95
-0.391144	-0.502178	96
-0.369305	-0.520808	97
-0.335361	-0.548943	98
-0.297018	-0.577373	99
-0.252661	-0.603618	100
-0.202161	-0.628970	101
-0.147621	-0.650485	102
-0.117737	-0.659593	103
-0.087248	-0.668688	104
-0.040638	-0.677695	105
0.010709	-0.684672	106
0.041175	-0.686284	107
0.071890	-0.687840	108
0.104537	-0.687014	109
0.138158	-0.685704	110
0.182197	-0.679949	111
0.229763	-0.671431	112
0.284626	-0.656857	113
0.313895	-0.646897	114
0.343420	-0.636722	115
0.384470	-0.618219	116
0.428246	-0.596070	117
0.454539	-0.580078	118
0.481021	-0.563737	119
0.507823	-0.544593	120
0.535111	-0.524483	121
0.571807	-0.492475	122
0.609335	-0.455851	123
0.642841	-0.417726	124
0.676655	-0.374547	125
0.704671	-0.332249	126
0.732409	-0.284946	127
0.755578	-0.237161	128
0.777496	-0.184542	129
0.792457	-0.138746	130
0.806054	-0.088884	131
0.815706	-0.039378	132
0.823547	0.014533	133
0.826825	0.063900	134
0.827810	0.116928	135
0.825079	0.168929	136
0.819200	0.224122	137
0.810689	0.271232	138
0.799401	0.321283	139
0.785024	0.369594	140
0.767329	0.420316	141
0.748790	0.462786	142
0.727246	0.507374	143
0.703185	0.549712	144
0.675600	0.593521	145
0.648680	0.631110	146
0.618559	0.670002	147
0.586722	0.706068	148
0.551510	0.742699	149
0.517019	0.774072	150
0.479252	0.805772	151
0.440068	0.834690	152
0.397101	0.863423	153
0.357551	0.887186	154
0.315532	0.910123	155
0.273808	0.929841	156
0.230071	0.948588	157
0.190182	0.963110	158
0.149484	0.976800	159
0.109772	0.987938	160
0.069890	0.997945	161
