time = 3	Re = 1
0.142929	0.140337	0
0.185795	0.118645	1
0.221481	0.097989	2
0.261468	0.106066	3
0.282364	0.156199	4
0.283210	0.195354	5
0.280351	0.236310	6
0.269326	0.285061	7
0.253341	0.337436	8
0.241930	0.367008	9
0.230476	0.396862	10
0.216568	0.430293	11
0.202378	0.465070	12
0.184103	0.506187	13
0.164163	0.552264	14
0.150995	0.581191	15
0.137355	0.610628	16
0.118525	0.647301	17
0.093269	0.688663	18
0.062895	0.715500	19
0.024610	0.729369	20
-0.011254	0.728857	21
-0.052737	0.726204	22
-0.078601	0.709255	23
-0.108272	0.689909	24
-0.114643	0.677237	25
-0.142482	0.661352	26
-0.145086	0.650793	27
-0.172196	0.636231	28
-0.202228	0.615344	29
-0.229269	0.596401	30
-0.261135	0.578575	31
-0.283912	0.563047	32
-0.315493	0.546323	33
-0.334410	0.532927	34
-0.368944	0.515186	35
-0.384545	0.502782	36
-0.418887	0.483669	37
-0.433580	0.471654	38
-0.468142	0.450634	39
-0.510926	0.417331	40
-0.554913	0.380379	41
-0.589563	0.345420	42
-0.628852	0.303155	43
-0.655867	0.267395	44
-0.686818	0.223846	45
-0.709042	0.186268	46
-0.735924	0.137708	47
-0.754347	0.096848	48
-0.771165	0.054299	49
-0.785602	0.011420	50
-0.798342	-0.032911	51
-0.807570	-0.073986	52
-0.815484	-0.116184	53
-0.821192	-0.157726	54
-0.825668	-0.200280	55
-0.828037	-0.239188	56
-0.829488	-0.278623	57
-0.828507	-0.316401	58
-0.826621	-0.354817	59
-0.824678	-0.388662	60
-0.822321	-0.422680	61
-0.818073	-0.456489	62
-0.813348	-0.490568	63
-0.806633	-0.547209	64
-0.798476	-0.601850	65
