time = 49.1	Re = 90	rotation = 7.81436
0.879379	0.205515	4808	
0.640357	-0.149213	5084	
0.816285	0.467316	4498	
-0.147378	0.791114	4700	
0.630018	0.467600	1060	
-0.127714	0.590194	6300	
-0.653595	0.387525	1297	
-0.087710	-0.776197	2857	
-0.070725	0.617076	2444	
-0.675252	-0.281983	2663	
0.521814	0.522065	5814	
-0.358414	0.528152	5366	
0.650463	-0.386863	1298	
-0.454475	0.614041	6696	
0.277375	0.274121	2149	
0.399194	-0.803286	4085	
-0.835810	-0.437570	5601	
0.684690	0.642836	548	
-0.258003	0.381622	2584	
-0.375689	-0.588666	5478	
0.293255	0.236646	1644	
-0.084533	0.602535	3774	
-0.310066	0.467466	3722	
0.006047	0.508949	4082	
-0.873415	-0.138880	505	
-0.330767	0.400744	523	
0.130025	0.507260	425	
0.182262	0.843452	5532	
0.645569	-0.184056	6426	
-0.891158	0.311042	5533	
0.309960	0.116304	2390	
-0.160253	0.860911	6908	
0.736718	-0.331753	6253	
-0.506245	0.449228	437	
0.267392	0.084900	3495	
0.793152	-0.108373	544	
-0.523762	0.782524	4566	
0.209373	-0.959512	2905	
0.052045	0.450134	1197	
-0.206224	0.455610	2276	
0.546045	0.031936	5928	
0.444594	-0.879852	6119	
0.061244	0.329076	629	
0.310195	0.405167	1381	
-0.201200	0.606220	4516	
0.603710	0.266162	680	
0.484954	0.642710	6008	
-0.250276	0.219905	2342	
-0.902724	-0.267296	795	
0.406022	0.058025	3422	
0.636547	0.486979	774	
0.255057	0.135604	5298	
0.647708	-0.177574	3480	
0.840403	-0.037268	4844	
0.239238	-0.807803	1365	
-0.780722	-0.273732	839	
0.982304	-0.049045	1002	
0.326664	0.101670	1726	
-0.801360	-0.178987	4575	
0.545826	0.120481	2084	
0.559866	0.394560	2808	
0.227228	-0.860098	3617	
0.275203	-0.944832	2393	
0.183938	-0.803160	4787	
-0.065944	0.539237	1536	
0.328212	0.174946	3444	
-0.195278	0.659115	848	
-0.254927	0.213263	2342	
0.729263	-0.663471	1823	
-0.277166	0.400678	2486	
0.742949	-0.115058	2740	
0.617314	-0.162659	1790	
-0.782217	0.230899	5667	
-0.841091	0.432948	3074	
0.247084	-0.854239	3855	
0.443580	0.512052	1755	
-0.456832	0.591746	6592	
-0.672103	0.436456	3710	
0.943055	-0.281761	422	
-0.324962	0.540073	6420	
-0.057024	0.375953	6196	
0.416739	0.758110	5260	
-0.034863	0.323275	3611	
-0.344104	-0.755580	631	
-0.692829	0.173471	4403	
-0.302080	0.626813	4710	
0.757941	-0.078766	1208	
-0.268882	0.364740	580	
0.352462	0.152138	3944	
-0.030250	0.944985	4480	
0.015956	0.644952	1898	
-0.579218	0.553071	767	
0.652171	-0.200308	5496	
-0.854336	-0.230619	5263	
0.340938	0.608868	2479	
0.290009	0.304830	2986	
0.458899	-0.011462	2774	
0.983507	-0.040655	562	
-0.353385	0.284275	6719	
-0.269288	0.250626	3730	
0.524638	0.279930	4624	
0.516949	0.187783	2464	
0.785315	-0.297549	5571	
-0.101916	0.432415	4236	
-0.721077	-0.386806	4495	
-0.891558	-0.066787	4389	
-0.486490	0.421115	6221	
0.750075	0.377228	5336	
0.364115	0.713943	1648	
-0.878090	-0.151176	505	
-0.074804	0.935256	3110	
-0.342032	0.814563	1202	
0.111946	-0.762471	3383	
-0.282203	0.609433	4602	
0.446442	-0.120997	3658	
-0.748929	-0.472744	1375	
-0.739031	0.281523	1475	
0.740638	0.073360	4726	
-0.845157	0.285109	4241	
0.078579	0.491548	1945	
0.631193	0.094445	6250	
0.642670	-0.312161	5966	
0.518650	-0.631477	3823	
-0.106731	0.218142	3439	
0.208539	0.035045	3077	
-0.716927	-0.141443	2213	
0.607387	0.194731	2400	
0.340695	-0.917424	2015	
0.957811	0.238076	2356	
0.795868	0.119850	5430	
-0.351980	0.875200	3182	
-0.635602	-0.611279	4897	
-0.278200	0.764607	5456	
0.414949	0.124719	4368	
-0.432341	-0.773265	5259	
-0.047898	0.424103	2266	
-0.849857	0.285403	4241	
0.265775	0.425340	859	
0.429872	-0.713636	4549	
-0.315626	0.536718	6420	
-0.033907	0.798956	1304	
0.742982	0.031427	1326	
0.488939	0.695740	5300	
0.471158	0.208291	420	
-0.484483	-0.540069	2788	
0.759308	0.379108	5336	
0.773051	-0.195382	1992	
0.301259	-0.673697	803	
-0.283587	0.383436	2170	
0.973054	-0.160950	1810	
0.583394	-0.054888	4852	
0.325452	0.473072	1939	
0.029238	0.941763	958	
-0.617008	0.705037	6086	
0.167009	0.617318	6731	
0.231415	0.286418	985	
-0.306415	0.483591	3830	
0.393010	-0.674024	2017	
0.828735	0.123499	5706	
-0.120872	0.502066	2168	
-0.568724	0.577992	3257	
-0.735302	-0.081023	4725	
-0.359274	-0.746571	631	
-0.675984	0.241811	6505	
-0.178088	0.437682	2436	
-0.845166	0.291424	6711	
0.935425	-0.296247	422	
0.435763	-0.020157	3084	
-0.302955	0.237867	2961	
0.356733	0.773973	956	
0.402377	-0.712106	3233	
-0.173972	0.833285	4788	
-0.357730	0.221449	3449	
-0.544621	-0.477483	4133	
0.498090	-0.491404	3399	
0.582474	-0.435083	1432	
0.575006	0.477572	4420	
0.560970	0.318105	4772	
0.855686	0.021477	5462	
-0.524068	0.776142	4566	
-0.904362	-0.260965	795	
-0.143905	0.181663	3163	
-0.673830	0.381980	4309	
0.312846	0.560365	5663	
0.498804	-0.849305	1039	
-0.174830	0.453480	1112	
0.210048	0.915935	1856	
-0.183392	0.783713	5354	
-0.673364	-0.461968	633	
0.564396	-0.047474	3604	
-0.028860	0.478499	4919	
0.181339	0.620983	1163	
-0.022095	0.322068	3611	
-0.978736	0.055920	1001	
-0.567989	-0.533069	1369	
0.429205	0.379606	5628	
-0.457282	0.403565	6057	
-0.010064	0.318820	1577	
0.410824	0.495690	5485	
0.640430	0.278631	3806	
0.528867	-0.580342	6764	
0.407367	0.642361	1363	
0.020398	0.415507	1691	
-0.873628	-0.352623	617	
0.589453	-0.517797	3364	
0.128698	-0.876836	6681	
0.477268	-0.019838	3378	
0.742080	-0.641881	5325	
0.588270	-0.103406	3276	
0.660612	-0.004574	1894	
-0.729276	0.112349	6383	
0.835054	0.163628	6170	
0.982248	0.062335	920	
0.973555	-0.157981	1810	
-0.821443	-0.059024	4855	
0.649909	-0.115370	2800	
0.048707	0.361511	2077	
0.368866	0.571511	4073	
-0.101000	0.788516	5466	
0.244134	0.410451	5075	
-0.147071	0.289405	6450	
-0.401398	0.464860	1804	
0.397547	-0.715089	3233	
0.658962	0.458157	6666	
0.304094	0.456740	1041	
0.979871	0.100088	6612	
0.938273	-0.052757	408	
0.368796	-0.057348	3624	
-0.138633	-0.899094	747	
-0.051643	-0.734460	1109	
0.499955	0.065581	1172	
-0.088272	-0.700856	4757	
0.431787	0.299857	2152	
-0.213365	0.551687	4574	
0.621643	0.008223	758	
0.190382	-0.963172	2905	
0.337463	0.729471	1348	
0.011185	-0.893394	5499	
0.578827	-0.457589	1432	
0.351652	0.591307	451	
0.665884	0.670216	542	
0.476183	-0.026135	3076	
0.115407	-0.810204	5115	
-0.246578	0.506437	3562	
0.531875	0.169234	3634	
-0.486294	-0.607969	5199	
-0.733971	0.499167	6894	
-0.461177	0.819942	5052	
-0.779442	0.367713	392	
0.527403	-0.126434	4030	
-0.320095	0.742292	4014	
0.914063	0.206739	546	
0.387554	0.587224	5477	
0.324672	0.380864	1684	
-0.543305	-0.533520	549	
0.000457	0.392794	2349	
-0.013600	0.428062	2204	
-0.515882	0.435611	5887	
0.663251	0.530543	4918	
0.903745	-0.389408	3775	
0.921570	-0.168574	5754	
0.370988	-0.601975	1859	
0.137109	0.496788	397	
0.605458	-0.653639	6783	
0.165041	0.543532	4139	
-0.564553	0.317367	5437	
0.016998	0.936594	1140	
-0.296266	0.629744	5870	
0.480924	0.433478	2326	
0.658740	0.141075	1566	
-0.064016	0.235250	719	
-0.980479	0.031835	561	
-0.746337	0.429085	5202	
0.441317	0.149319	3682	
-0.430672	0.730610	5088	
-0.561492	0.568221	767	
0.189997	0.637948	389	
-0.243178	0.328433	3308	
0.719551	-0.038116	5806	
0.316765	0.626116	4901	
0.275760	0.452285	1291	
0.357274	-0.068683	642	
0.259902	0.320561	2080	
-0.619347	0.508904	6048	
0.279872	0.472973	6795	
0.189079	0.114961	493	
-0.883995	-0.133247	505	
0.545305	-0.481958	3910	
0.300752	0.398597	6483	
0.447076	0.655815	3782	
0.482287	0.701928	5300	
-0.597928	0.654755	5127	
-0.405551	0.683727	2018	
-0.436629	0.517506	4511	
0.944968	-0.284003	422	
0.297698	0.303701	3862	
-0.732555	0.286901	3136	
-0.240800	0.285488	3228	
-0.675882	0.360108	5773	
0.752790	-0.388240	731	
0.069323	0.675341	1628	
0.043292	0.607644	6311	
-0.271132	0.604526	5312	
0.490131	0.428984	2326	
0.110875	-0.817583	5645	
-0.219702	0.505156	2462	
-0.141163	0.841588	6908	
-0.353150	0.312447	2123	
0.577380	0.242607	6510	
0.623616	0.122724	6840	
-0.662481	0.387121	6397	
-0.821159	0.113315	639	
0.355756	0.774980	956	
0.291933	0.654751	4447	
0.059468	0.431547	479	
-0.413162	0.425085	1901	
-0.722610	0.192414	5759	
0.227128	0.369120	3699	
-0.235385	-0.720087	1380	
-0.270602	0.261403	5327	
-0.782673	0.078723	1531	
-0.292158	-0.733834	5757	
0.863107	-0.467028	6421	
0.158499	-0.886685	6797	
-0.711942	0.250097	5795	
-0.070163	-0.739755	1191	
-0.062274	-0.897598	4773	
0.764732	0.537903	1170	
-0.089277	0.490612	916	
0.362555	0.195488	5450	
0.243641	-0.859218	3855	
-0.738234	0.074755	1085	
0.824271	0.177554	4828	
-0.001447	0.358909	3327	
-0.849172	0.186830	5419	
-0.910015	-0.244221	795	
-0.517522	0.673995	6716	
0.566155	0.196126	6594	
0.636066	-0.460935	4461	
-0.621229	0.313293	4899	
-0.368846	-0.693638	1213	
-0.112339	0.691227	1176	
-0.726188	-0.095103	1165	
-0.216303	0.728689	4040	
0.667592	-0.090005	1864	
0.593466	-0.039316	3094	
-0.185127	0.864523	6572	
-0.560131	0.756100	2066	
0.343432	-0.710020	3991	
0.949306	-0.269442	1768	
-0.540885	-0.818200	4387	
-0.258796	0.904958	2300	
0.589748	0.622036	3190	
0.491148	0.449994	2172	
0.280772	0.363600	5218	
-0.024170	0.932553	4612	
0.653361	0.376843	3702	
0.310243	0.010563	515	
-0.882031	0.156538	551	
-0.693085	0.434865	4150	
0.408517	0.180180	3192	
0.179153	0.923651	716	
0.348741	0.525015	5535	
0.429026	0.239341	5862	
0.661138	0.059588	3348	
0.548076	0.118465	2084	
0.885723	0.312937	1228	
-0.251513	-0.785324	6295	
-0.200077	0.458997	2276	
0.569476	-0.470197	2726	
0.306157	0.895370	1442	
-0.217205	0.357976	3738	
0.047967	0.389931	2391	
-0.624311	-0.745441	673	
-0.204735	-0.800250	4935	
0.230190	0.041952	4989	
0.268496	0.725691	1296	
-0.958177	-0.190638	3891	
-0.932987	0.135443	6089	
-0.071100	0.727408	4606	
-0.044320	-0.795314	1559	
0.222426	0.247165	2219	
-0.000636	0.292456	3367	
0.604654	-0.477743	4378	
-0.202032	0.582570	4952	
0.332220	0.327663	950	
0.451542	0.453517	1822	
0.189769	0.267362	1613	
0.118890	0.935918	1374	
