time = 0.001	Re = 90	rotation = 0
0.593533	0.687938	786	
0.623332	-0.231860	1212	
0.296648	-0.886871	5226	
0.812128	-0.040858	6032	
0.393457	0.671764	2128	
0.337692	0.296006	3132	
0.141091	0.740034	4632	
0.474210	0.601348	3556	
0.520835	0.357238	5578	
0.720796	0.163319	6226	
0.537890	0.516694	2026	
0.186806	0.473650	4877	
0.215821	-0.729780	1086	
0.323440	-0.700974	1778	
0.222094	-0.227244	2390	
0.902498	-0.101003	5510	
0.100220	0.939518	2074	
0.652482	-0.658834	598	
0.358653	0.501014	4776	
0.607480	-0.350513	3788	
0.581679	-0.171845	4544	
0.474944	0.246545	1616	
0.338357	0.349166	2380	
0.317758	0.556373	5206	
0.878212	0.018371	5626	
0.481271	0.376841	1182	
0.216952	0.130161	5727	
0.865120	0.017073	5518	
0.082668	-0.444646	3842	
0.647857	0.682125	414	
0.264526	-0.204623	1330	
0.552151	-0.670672	5050	
0.369101	-0.707486	4642	
0.570026	0.406905	2432	
0.288343	-0.133712	3763	
0.755899	-0.208559	5200	
0.896316	0.276946	1374	
0.891914	0.359219	770	
0.116736	0.533931	1841	
0.412171	0.350466	1436	
0.249423	-0.373813	5042	
0.965593	0.175965	1878	
0.659734	0.065753	5375	
0.230323	-0.210492	6432	
0.470564	0.431679	4516	
0.287758	-0.233363	3118	
0.102048	-0.815355	5668	
0.354150	0.103278	2077	
0.034563	0.937889	3022	
0.320440	-0.557795	5370	
0.140458	-0.805621	2570	
0.536918	-0.104685	1041	
0.099274	-0.295476	462	
0.469931	0.681811	4344	
0.507649	-0.666813	3314	
0.410676	-0.720466	5432	
0.034188	0.965116	3724	
0.373131	-0.160222	2904	
0.749678	-0.321942	5368	
0.489227	-0.322519	1600	
0.178832	-0.658206	1864	
0.464200	0.748682	4796	
0.944336	0.215562	2004	
0.597222	0.566692	5456	
0.267621	0.357914	582	
0.211835	-0.555326	4472	
0.218888	0.138928	1797	
0.617743	0.084380	511	
0.855101	0.486814	6706	
0.478950	0.353684	3728	
0.607474	0.428787	2010	
0.469409	-0.088440	681	
0.229982	0.762941	3363	
0.904716	0.290665	1374	
0.426222	0.770249	6184	
0.679791	-0.088420	451	
0.483986	0.576995	936	
0.230202	0.760365	6245	
0.314607	0.914588	6268	
0.472175	0.422696	4092	
0.154155	0.460730	2123	
0.645694	-0.570885	5336	
0.187073	0.614974	6221	
0.747429	0.348947	4954	
0.276243	-0.650459	5616	
0.704400	-0.074404	809	
0.164208	-0.750498	5908	
0.217949	0.498291	4365	
0.208731	-0.426379	4362	
0.702858	-0.637441	5792	
0.512554	0.160382	3428	
0.787755	0.212163	1694	
0.218313	-0.089881	2791	
0.878854	-0.016342	484	
0.715533	-0.028396	5955	
0.410348	-0.143963	3862	
0.297644	-0.198033	2680	
0.121618	0.961278	2648	
0.406259	0.138015	427	
0.344183	0.577402	2042	
0.411091	-0.281868	1748	
0.399102	-0.396738	4502	
0.305348	0.765415	2263	
0.250977	0.354573	402	
0.810288	-0.136514	5110	
0.378227	-0.807279	6002	
0.256323	0.183614	3801	
0.442720	0.704827	4664	
0.434093	0.653307	2362	
0.659453	-0.587471	4818	
0.847638	0.361871	1140	
0.177507	-0.860460	6646	
0.010472	0.784089	6900	
0.134024	0.558250	1251	
0.490757	-0.061494	5651	
0.882686	-0.024063	644	
0.413915	-0.652190	3420	
0.475857	0.566820	936	
0.555749	-0.680822	5050	
0.144128	0.298782	4110	
0.538875	-0.349170	1760	
0.146334	-0.680407	2552	
0.093081	0.820997	820	
0.083572	0.600674	1719	
0.426252	-0.053985	3699	
0.580629	0.431908	1630	
0.307752	-0.534577	2450	
0.622404	0.725423	6120	
0.158617	0.984701	3988	
0.084190	-0.811169	5668	
0.936641	-0.106180	6844	
0.728180	0.483748	6908	
0.306225	-0.760764	2330	
0.443662	-0.216895	2056	
0.532540	0.690183	4518	
0.536635	0.360004	666	
0.091139	-0.888160	6138	
0.086007	-0.525740	1186	
0.839557	0.043902	532	
0.513374	0.299151	2156	
0.580694	0.541598	4036	
0.310731	0.662728	6190	
0.807302	0.279241	3554	
0.367728	-0.374861	486	
0.683334	-0.239225	2787	
0.853935	-0.005498	5240	
0.428479	0.644691	1264	
0.738120	-0.106450	5709	
0.398011	0.476968	6164	
0.449958	0.874119	2702	
0.256997	-0.236738	3402	
0.120543	-0.517029	2942	
0.891238	-0.284676	1922	
0.386071	0.833068	6368	
0.114079	0.262137	2861	
0.132563	-0.251644	2805	
0.324765	0.359906	1028	
0.795542	0.007072	4192	
0.297014	0.771628	2263	
0.352347	0.476429	4640	
0.554764	-0.597520	840	
0.148093	-0.736444	6078	
0.708335	0.417436	5646	
0.612092	0.343202	4714	
0.447908	0.391707	4908	
0.377526	-0.800314	4590	
0.020260	0.959127	3776	
0.147995	-0.482744	2822	
0.215689	0.159609	1865	
0.278563	0.789448	3867	
0.169379	0.802797	5344	
0.330714	0.778136	3966	
0.386887	0.059791	4103	
0.677392	0.277378	906	
0.547906	-0.455182	4524	
0.148981	0.712457	1651	
0.634656	-0.401348	6486	
0.557787	-0.278255	2212	
0.502017	-0.693247	4564	
0.426320	0.811918	1234	
0.009449	0.937719	704	
0.289854	0.077857	3597	
0.723925	-0.222989	4333	
0.226994	-0.090507	3581	
0.915125	0.333655	4146	
0.441036	0.369743	3628	
0.919616	0.083994	3090	
0.806591	-0.078793	696	
0.826902	0.077410	6296	
0.328112	-0.191478	2558	
0.544890	0.242841	1562	
0.379440	0.083880	599	
0.121281	0.361273	3989	
0.286205	-0.914334	2850	
0.115311	-0.787257	1518	
0.315981	-0.507247	2302	
0.580302	0.195293	6311	
0.238205	0.161536	3185	
0.145541	-0.328884	3124	
0.625250	-0.278014	1730	
0.474036	-0.631749	4630	
0.434136	-0.625331	3270	
0.597601	0.297559	3370	
0.006130	0.940438	704	
0.663452	-0.414375	6666	
0.201216	0.851204	6454	
0.309058	-0.193873	2602	
0.433463	0.856004	2702	
0.591944	-0.137022	2139	
0.592489	-0.291581	3208	
0.657324	0.303961	3048	
0.821524	-0.195288	6400	
0.038534	0.969225	3724	
0.449018	0.874822	2702	
0.671574	-0.467278	3002	
0.113030	-0.455655	5386	
0.082588	0.530459	6503	
0.020963	-0.725519	404	
0.261371	0.741904	5383	
0.179277	-0.133622	493	
0.325285	0.166483	3088	
0.212064	0.529777	5065	
0.189860	0.797330	6072	
0.008112	-0.819543	4243	
0.618947	-0.235739	1212	
0.097533	0.969770	6546	
0.099038	-0.920799	608	
0.483623	-0.083966	453	
0.234380	-0.882494	6066	
0.124558	0.713386	6275	
0.399430	-0.237605	3936	
0.661858	0.250055	5688	
0.323715	-0.367884	4326	
0.281581	0.427573	2496	
0.561376	-0.201241	6408	
0.889651	0.363348	770	
0.355922	0.696325	6558	
0.771115	0.440284	3494	
0.633029	-0.385881	4998	
0.536828	-0.451387	4010	
0.007740	-0.950119	1361	
0.222397	-0.261243	1726	
0.055930	0.822339	1238	
0.332617	0.425521	2560	
0.426547	-0.397042	5592	
0.387640	-0.679601	4722	
0.349398	-0.809110	6002	
0.871437	0.334315	958	
0.193554	0.835991	6454	
0.579592	-0.088783	1657	
0.641859	-0.492592	3296	
0.550343	-0.736744	714	
0.098197	0.703610	5167	
0.395010	-0.534240	1818	
0.585925	0.493087	3274	
