Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_y	Time: 3.1740	Mesh (Number of cells): 10219
0.9204549459 	 -0.2166225081 	 0.8583735728 	 0.8583735648 	 443
-0.9204549459 	 0.2166225081 	 -0.8583735728 	 -0.8583735648 	 444
0.0503055310 	 0.7212300186 	 0.0974519089 	 0.0974518784 	 445
-0.0503055310 	 -0.7212300185 	 -0.0974519075 	 -0.0974518770 	 446
0.0814982614 	 -0.3154635457 	 -0.0167448143 	 -0.0167448088 	 447
-0.0814982614 	 0.3154635457 	 0.0167448128 	 0.0167448073 	 448
0.2002202040 	 -0.5525355994 	 0.0051745591 	 0.0051745388 	 449
-0.2002202040 	 0.5525355994 	 -0.0051745595 	 -0.0051745392 	 450
-0.0806740832 	 0.6869680878 	 -0.0655763688 	 -0.0655763443 	 451
0.0806740832 	 -0.6869680878 	 0.0655763668 	 0.0655763424 	 452
0.2986069820 	 0.3161404913 	 -0.0511566479 	 -0.0511566478 	 453
-0.2986069820 	 -0.3161404913 	 0.0511566477 	 0.0511566477 	 454
0.5440929307 	 -0.1522375448 	 0.0973371550 	 0.0973371051 	 455
-0.5440929307 	 0.1522375448 	 -0.0973371549 	 -0.0973371050 	 456
0.3333724253 	 0.3314492092 	 -0.0311422364 	 -0.0311422463 	 457
-0.3333724253 	 -0.3314492092 	 0.0311422361 	 0.0311422460 	 458
0.2960144347 	 -0.8506972441 	 0.2858974641 	 0.2858974347 	 459
-0.2960144347 	 0.8506972441 	 -0.2858974639 	 -0.2858974346 	 460
0.3142047203 	 -0.8518131631 	 0.2994558191 	 0.2994557924 	 461
-0.3142047203 	 0.8518131631 	 -0.2994558189 	 -0.2994557923 	 462
0.5706267349 	 -0.0805824488 	 0.1188818202 	 0.1188817654 	 463
-0.5706267349 	 0.0805824487 	 -0.1188818201 	 -0.1188817653 	 464
-0.4264712850 	 0.1950996368 	 0.0181370781 	 0.0181370965 	 465
0.4264712849 	 -0.1950996369 	 -0.0181370781 	 -0.0181370965 	 466
0.5355824980 	 -0.1110267121 	 0.0755227470 	 0.0755227009 	 467
-0.5355824980 	 0.1110267121 	 -0.0755227470 	 -0.0755227009 	 468
0.0747244647 	 0.5278409271 	 -0.0159985114 	 -0.0159985131 	 469
-0.0747244647 	 -0.5278409271 	 0.0159985140 	 0.0159985157 	 470
-0.9297477338 	 -0.1889679909 	 -0.8720724475 	 -0.8720724389 	 471
0.9297477338 	 0.1889679909 	 0.8720724475 	 0.8720724389 	 472
-0.2576358017 	 0.6998622542 	 -0.1908088660 	 -0.1908088078 	 473
0.2576358017 	 -0.6998622542 	 0.1908088663 	 0.1908088081 	 474
-0.2833869138 	 0.0643091719 	 0.0841776990 	 0.0841776727 	 475
0.2833869138 	 -0.0643091720 	 -0.0841776992 	 -0.0841776729 	 476
-0.6702547440 	 0.3500997170 	 -0.3880489392 	 -0.3880488849 	 477
0.6702547439 	 -0.3500997170 	 0.3880489396 	 0.3880488853 	 478
-0.6270028723 	 0.3613515185 	 -0.3200472632 	 -0.3200472052 	 479
0.6270028722 	 -0.3613515186 	 0.3200472637 	 0.3200472057 	 480
-0.0835157655 	 0.6215317139 	 0.0078257608 	 0.0078257657 	 481
0.0835157655 	 -0.6215317140 	 -0.0078257639 	 -0.0078257689 	 482
0.2151821832 	 -0.5552802541 	 0.0165461717 	 0.0165461473 	 483
-0.2151821832 	 0.5552802541 	 -0.0165461719 	 -0.0165461475 	 484
0.4487330307 	 0.6286843907 	 0.2703898427 	 0.2703897999 	 485
-0.4487330307 	 -0.6286843907 	 -0.2703898434 	 -0.2703898006 	 486
-0.0746375713 	 0.6118387497 	 0.0104286247 	 0.0104286267 	 487
0.0746375713 	 -0.6118387497 	 -0.0104286282 	 -0.0104286302 	 488
-0.2411579729 	 -0.9230934791 	 -0.2404933482 	 -0.2404933379 	 489
0.2411579729 	 0.9230934791 	 0.2404933481 	 0.2404933378 	 490
-0.6449989677 	 0.3632118206 	 -0.3517054606 	 -0.3517054046 	 491
0.6449989677 	 -0.3632118206 	 0.3517054611 	 0.3517054051 	 492
0.9578050015 	 -0.1034149661 	 0.9212756546 	 0.9212756500 	 493
-0.9578050015 	 0.1034149661 	 -0.9212756546 	 -0.9212756500 	 494
-0.5758787289 	 -0.2550469129 	 -0.1839262587 	 -0.1839261977 	 495
0.5758787289 	 0.2550469128 	 0.1839262585 	 0.1839261975 	 496
-0.0514803952 	 -0.7091639428 	 -0.0607407594 	 -0.0607407394 	 497
0.0514803952 	 0.7091639428 	 0.0607407616 	 0.0607407416 	 498
0.0833171200 	 0.5377528778 	 -0.0200386749 	 -0.0200386786 	 499
-0.0833171200 	 -0.5377528778 	 0.0200386774 	 0.0200386810 	 500
-0.4411422622 	 0.1912311170 	 0.0069845704 	 0.0069845929 	 501
0.4411422621 	 -0.1912311170 	 -0.0069845704 	 -0.0069845929 	 502
-0.5629658179 	 -0.2655800801 	 -0.1698851301 	 -0.1698850710 	 503
0.5629658179 	 0.2655800800 	 0.1698851299 	 0.1698850708 	 504
0.4312294356 	 0.6247100138 	 0.2484468101 	 0.2484467655 	 505
-0.4312294356 	 -0.6247100138 	 -0.2484468108 	 -0.2484467662 	 506
-0.1753268717 	 -0.1583742660 	 0.0278791815 	 0.0278791708 	 507
0.1753268717 	 0.1583742660 	 -0.0278791813 	 -0.0278791706 	 508
-0.2832910186 	 0.0792029500 	 0.0836835930 	 0.0836835675 	 509
0.2832910186 	 -0.0792029500 	 -0.0836835932 	 -0.0836835677 	 510
0.6050359480 	 0.7721493083 	 0.5985598578 	 0.5985598560 	 511
-0.6050359480 	 -0.7721493084 	 -0.5985598578 	 -0.5985598561 	 512
-0.2487607734 	 -0.0413514298 	 0.0635067062 	 0.0635066820 	 513
0.2487607734 	 0.0413514297 	 -0.0635067062 	 -0.0635066820 	 514
-0.2735608456 	 0.7015331409 	 -0.2003349222 	 -0.2003348641 	 515
0.2735608456 	 -0.7015331409 	 0.2003349225 	 0.2003348644 	 516
0.5975401602 	 -0.5989232634 	 0.4484500379 	 0.4484500037 	 517
-0.5975401602 	 0.5989232634 	 -0.4484500373 	 -0.4484500031 	 518
-0.1730685671 	 -0.8858469620 	 -0.1929058247 	 -0.1929057988 	 519
0.1730685671 	 0.8858469621 	 0.1929058247 	 0.1929057988 	 520
-0.3255482191 	 0.8037350510 	 -0.2940174238 	 -0.2940173849 	 521
0.3255482191 	 -0.8037350510 	 0.2940174241 	 0.2940173852 	 522
0.3312432732 	 0.8144680808 	 0.2919862523 	 0.2919862233 	 523
-0.3312432732 	 -0.8144680808 	 -0.2919862527 	 -0.2919862237 	 524
-0.5795042332 	 -0.3604304775 	 -0.2464099806 	 -0.2464099217 	 525
0.5795042332 	 0.3604304775 	 0.2464099803 	 0.2464099213 	 526
0.0974462516 	 -0.7783561411 	 0.1611647448 	 0.1611647011 	 527
-0.0974462516 	 0.7783561412 	 -0.1611647462 	 -0.1611647025 	 528
0.5973881182 	 -0.2043292938 	 0.1931772029 	 0.1931771417 	 529
-0.5973881182 	 0.2043292938 	 -0.1931772026 	 -0.1931771414 	 530
0.2420763711 	 0.0299808902 	 -0.0560161544 	 -0.0560161325 	 531
-0.2420763711 	 -0.0299808902 	 0.0560161544 	 0.0560161325 	 532
0.5988077006 	 -0.7880765252 	 0.6030616149 	 0.6030616146 	 533
-0.5988077006 	 0.7880765252 	 -0.6030616149 	 -0.6030616146 	 534
-0.5927902587 	 -0.3499814173 	 -0.2604096797 	 -0.2604096198 	 535
0.5927902587 	 0.3499814173 	 0.2604096794 	 0.2604096195 	 536
-0.2892636896 	 -0.3555334589 	 0.0433868680 	 0.0433868726 	 537
0.2892636896 	 0.3555334588 	 -0.0433868682 	 -0.0433868728 	 538
-0.9395655406 	 -0.2051499564 	 -0.9010698113 	 -0.9010698057 	 539
0.9395655406 	 0.2051499564 	 0.9010698113 	 0.9010698057 	 540
-0.7585321523 	 0.5734622025 	 -0.7115398426 	 -0.7115398358 	 541
0.7585321523 	 -0.5734622025 	 0.7115398428 	 0.7115398360 	 542
-0.8362198371 	 0.4498924652 	 -0.7847778973 	 -0.7847778907 	 543
0.8362198371 	 -0.4498924652 	 0.7847778974 	 0.7847778908 	 544
0.4572419787 	 0.6113967361 	 0.2661554153 	 0.2661553716 	 545
-0.4572419787 	 -0.6113967361 	 -0.2661554159 	 -0.2661553722 	 546
0.4741210353 	 0.6164076826 	 0.2897311238 	 0.2897310820 	 547
-0.4741210353 	 -0.6164076827 	 -0.2897311244 	 -0.2897310826 	 548
0.0722564530 	 -0.3251981734 	 -0.0118245119 	 -0.0118245081 	 549
