time = 6	Re = 90
0.154866	0.124798	0
0.178475	0.095073	1
0.201117	0.050113	2
0.209426	0.016697	3
0.216758	-0.035014	4
0.212237	-0.068357	5
0.205239	-0.106361	6
0.192671	-0.136239	7
0.177696	-0.166944	8
0.157015	-0.210933	9
0.146310	-0.243973	10
0.180017	-0.244800	11
0.221859	-0.238092	12
0.250228	-0.220662	13
0.279245	-0.201244	14
0.305744	-0.175006	15
0.332528	-0.144901	16
0.351052	-0.111387	17
0.368746	-0.073162	18
0.377317	-0.038435	19
0.384046	-0.000548	20
0.381629	0.028382	21
0.377506	0.059371	22
0.367733	0.082589	23
0.356151	0.106894	24
0.340729	0.125276	25
0.322818	0.144856	26
0.299522	0.166174	27
0.271459	0.191284	28
0.234110	0.223102	29
0.211313	0.244047	30
0.188120	0.265061	31
0.160378	0.296817	32
0.135102	0.332804	33
0.121680	0.363279	34
0.108933	0.395327	35
0.097830	0.436614	36
0.087225	0.483258	37
0.077495	0.536384	38
0.072593	0.567716	39
0.067362	0.599111	40
0.058856	0.636556	41
0.059317	0.680489	42
0.042272	0.699402	43
0.049658	0.694801	44
0.049506	0.695985	45
0.041249	0.695920	46
0.013308	0.700346	47
-0.022116	0.699823	48
-0.040181	0.695578	49
-0.076205	0.686420	50
-0.109781	0.680591	51
-0.149180	0.667163	52
-0.178935	0.657624	53
-0.208611	0.647936	54
-0.168251	0.662865	55
-0.124004	0.676211	56
-0.089091	0.686019	57
-0.060721	0.699078	58
-0.018943	0.700610	59
0.013988	0.698502	60
0.047380	0.698351	61
0.049166	0.695741	62
0.039440	0.695451	63
0.051015	0.694543	64
0.033813	0.695065	65
0.038661	0.701538	66
0.055324	0.691274	67
0.048237	0.679642	68
0.017246	0.689406	69
-0.016650	0.699189	70
-0.039576	0.699299	71
-0.086672	0.680872	72
-0.128477	0.671519	73
-0.178580	0.656741	74
-0.207467	0.645895	75
-0.236308	0.634888	76
-0.266979	0.619129	77
-0.297836	0.602747	78
-0.325892	0.586387	79
-0.353940	0.569427	80
-0.378711	0.552002	81
-0.403501	0.534528	82
-0.400107	0.535535	83
-0.432894	0.506550	84
-0.464570	0.475739	85
-0.485230	0.452635	86
-0.506090	0.429065	87
-0.541742	0.382067	88
-0.571585	0.332347	89
-0.596450	0.282156	90
-0.607696	0.252573	91
-0.619375	0.220454	92
-0.634685	0.169459	93
-0.646658	0.117645	94
-0.650375	0.086914	95
-0.654047	0.053248	96
-0.656283	0.010532	97
-0.656680	-0.035052	98
-0.654375	-0.017129	99
-0.653162	-0.047895	100
-0.651622	-0.080851	101
-0.648046	-0.111230	102
-0.644122	-0.142928	103
-0.643153	-0.133249	104
-0.632448	-0.186464	105
-0.617375	-0.242305	106
-0.601439	-0.283694	107
-0.581888	-0.327609	108
-0.565165	-0.357482	109
-0.545254	-0.391176	110
-0.524278	-0.422201	111
-0.499457	-0.456422	112
-0.469935	-0.489380	113
-0.443276	-0.517799	114
-0.412520	-0.548235	115
-0.384235	-0.570368	116
-0.353315	-0.593965	117
-0.317880	-0.618944	118
-0.271035	-0.646284	119
-0.218284	-0.672396	120
-0.174176	-0.689806	121
-0.123277	-0.706660	122
-0.072751	-0.719039	123
-0.017085	-0.729096	124
0.025141	-0.733183	125
0.071493	-0.735715	126
0.123139	-0.735218	127
0.180992	-0.730944	128
0.220512	-0.724748	129
0.262292	-0.716821	130
0.307718	-0.705088	131
0.355943	-0.690088	132
0.395267	-0.674611	133
0.436542	-0.656486	134
0.475688	-0.636072	135
0.516022	-0.612913	136
0.549974	-0.590036	137
0.584999	-0.564621	138
0.617542	-0.537591	139
0.650438	-0.508364	140
0.678236	-0.480141	141
0.706413	-0.449866	142
0.732652	-0.417632	143
0.758819	-0.383466	144
0.779674	-0.352501	145
0.800484	-0.320074	146
0.819765	-0.285448	147
0.839251	-0.247623	148
0.854221	-0.214223	149
0.868908	-0.179483	150
0.881622	-0.143447	151
0.893999	-0.104851	152
0.903061	-0.070230	153
0.911900	-0.034063	154
0.918659	0.002611	155
0.924694	0.040231	156
0.928114	0.075884	157
0.930854	0.113213	158
0.931448	0.152681	159
0.931409	0.192494	160
0.929876	0.223700	161
0.928161	0.255255	162
0.923015	0.293573	163
0.915353	0.337625	164
0.906025	0.391796	165
0.898993	0.436116	166
