time = 1	Re = 90
0.143513	0.139691	0
0.176595	0.133561	1
0.208471	0.127759	2
0.250511	0.140730	3
0.281547	0.174372	4
0.303105	0.223525	5
0.309032	0.253916	6
0.314640	0.284512	7
0.315282	0.319610	8
0.314628	0.355521	9
0.309710	0.394033	10
0.303066	0.433554	11
0.292363	0.474680	12
0.279375	0.516875	13
0.262392	0.559932	14
0.242273	0.604079	15
0.217688	0.648451	16
0.188395	0.693529	17
0.153235	0.737218	18
0.112013	0.777240	19
0.068134	0.808515	20
0.023105	0.833734	21
-0.019040	0.853496	22
-0.057513	0.870962	23
-0.092641	0.886862	24
-0.124734	0.902876	25
-0.153691	0.918900	26
-0.179380	0.936292	27
-0.208554	0.978531	28
