time = 2	Re = 90
0.145862	0.137288	0
0.170753	0.119597	1
0.195725	0.101630	2
0.232603	0.069705	3
0.278934	0.058396	4
0.312557	0.092085	5
0.322009	0.123746	6
0.329811	0.156529	7
0.329267	0.197221	8
0.324807	0.239235	9
0.312148	0.284726	10
0.295215	0.331071	11
0.272143	0.378661	12
0.244822	0.429313	13
0.228544	0.456462	14
0.212109	0.484176	15
0.193259	0.515452	16
0.173928	0.548819	17
0.150670	0.588815	18
0.123950	0.636571	19
0.102923	0.671265	20
0.075447	0.707785	21
0.046071	0.722621	22
0.018102	0.736742	23
-0.031751	0.743305	24
-0.081541	0.739202	25
-0.121962	0.733527	26
-0.154105	0.725053	27
-0.190197	0.718942	28
-0.217359	0.709394	29
-0.252584	0.701640	30
-0.308854	0.684025	31
-0.358800	0.665129	32
-0.407345	0.644722	33
-0.448052	0.624771	34
-0.490566	0.604486	35
-0.524139	0.585341	36
-0.559801	0.565179	37
-0.590521	0.546448	38
-0.621729	0.526677	39
-0.648659	0.509061	40
-0.675505	0.491271	41
-0.723697	0.458925	42
-0.766802	0.430164	43
-0.806474	0.405415	44
-0.842457	0.385009	45
-0.876633	0.367940	46
-0.933701	0.357457	47
