time = 4	Re = 90
0.150413	0.131491	0
0.189646	0.087475	1
0.202939	0.060562	2
0.216248	0.033623	3
0.230673	-0.011878	4
0.237355	-0.056220	5
0.249244	-0.086465	6
0.262136	-0.114045	7
0.288643	-0.099908	8
0.315173	-0.085627	9
0.341697	-0.043599	10
0.362130	0.006465	11
0.365683	0.036413	12
0.369181	0.066436	13
0.366298	0.096602	14
0.363247	0.126908	15
0.352948	0.155166	16
0.342428	0.183558	17
0.326783	0.209267	18
0.310479	0.235073	19
0.290321	0.258008	20
0.269243	0.280701	21
0.244526	0.304597	22
0.219431	0.329545	23
0.191788	0.358933	24
0.163811	0.395517	25
0.148408	0.422435	26
0.133118	0.449760	27
0.116420	0.491488	28
0.101419	0.539240	29
0.088983	0.583824	30
0.076775	0.634914	31
0.063989	0.675816	32
0.030115	0.705815	33
0.031754	0.692222	34
-0.003903	0.704341	35
-0.038288	0.711077	36
-0.050532	0.706596	37
-0.088064	0.694401	38
-0.132500	0.684808	39
-0.164309	0.674141	40
-0.196972	0.662592	41
-0.241694	0.643040	42
-0.276186	0.627531	43
-0.310649	0.611066	44
-0.358152	0.581576	45
-0.387990	0.561319	46
-0.418013	0.539986	47
-0.411078	0.541288	48
-0.451960	0.508964	49
-0.489634	0.475790	50
-0.487565	0.473509	51
-0.519378	0.440689	52
-0.550225	0.405919	53
-0.573476	0.373680	54
-0.596419	0.339316	55
-0.612136	0.310509	56
-0.628129	0.280194	57
-0.642190	0.249876	58
-0.656358	0.218021	59
-0.669244	0.178392	60
-0.679213	0.147225	61
-0.689090	0.115078	62
-0.694709	0.082293	63
-0.700454	0.050890	64
-0.706040	0.018686	65
-0.710023	-0.024966	66
-0.712300	-0.070611	67
-0.711515	-0.108564	68
-0.709483	-0.149360	69
-0.705024	-0.188729	70
-0.699138	-0.229677	71
-0.692095	-0.261602	72
-0.684392	-0.294490	73
-0.674223	-0.330639	74
-0.662278	-0.368628	75
-0.640138	-0.423546	76
-0.626000	-0.453826	77
-0.611186	-0.484543	78
-0.581613	-0.536387	79
-0.564703	-0.562171	80
-0.547641	-0.588034	81
-0.513796	-0.632739	82
-0.476991	-0.676094	83
-0.440468	-0.714353	84
-0.401114	-0.751434	85
-0.364099	-0.782993	86
-0.322907	-0.814419	87
-0.284837	-0.841103	88
-0.243605	-0.867126	89
-0.205488	-0.889212	90
-0.165324	-0.910473	91
-0.126226	-0.928994	92
-0.084513	-0.946907	93
-0.049717	-0.961254	94
-0.011007	-0.975271	95
0.043359	-0.998596	96
