time = 5	Re = 90
0.152189	0.128664	0
0.172336	0.103715	1
0.197514	0.068363	2
0.206608	0.037758	3
0.219091	-0.000907	4
0.223413	-0.060298	5
0.214608	-0.115479	6
0.212838	-0.155757	7
0.215159	-0.187816	8
0.245728	-0.180774	9
0.279658	-0.168387	10
0.320814	-0.126219	11
0.338400	-0.099029	12
0.355755	-0.070704	13
0.366075	-0.038101	14
0.375541	-0.003359	15
0.377612	0.029537	16
0.378283	0.064043	17
0.371181	0.093099	18
0.362686	0.123360	19
0.349095	0.148516	20
0.333761	0.174101	21
0.314637	0.195202	22
0.293401	0.216637	23
0.267287	0.238785	24
0.238583	0.262778	25
0.204806	0.291983	26
0.168956	0.330147	27
0.148941	0.359940	28
0.130066	0.392578	29
0.109643	0.446393	30
0.100548	0.480092	31
0.091724	0.514841	32
0.083697	0.551768	33
0.075821	0.590815	34
0.064814	0.641835	35
0.058838	0.673918	36
0.042565	0.702579	37
0.049243	0.688903	38
0.040308	0.699659	39
0.009831	0.697983	40
-0.025052	0.701579	41
-0.067907	0.699157	42
-0.028851	0.703304	43
0.005044	0.700075	44
0.040702	0.694878	45
0.038194	0.692068	46
0.044970	0.683574	47
0.013642	0.691697	48
-0.018078	0.699830	49
-0.047431	0.697035	50
-0.088036	0.689164	51
-0.126628	0.674728	52
-0.160905	0.665934	53
-0.194675	0.657038	54
-0.195615	0.654574	55
-0.225132	0.642193	56
-0.254664	0.629367	57
-0.297092	0.609000	58
-0.338071	0.586790	59
-0.379943	0.557998	60
-0.419463	0.526747	61
-0.441948	0.505288	62
-0.464860	0.483112	63
-0.498900	0.446513	64
-0.530594	0.408253	65
-0.548059	0.381916	66
-0.565934	0.354348	67
-0.586748	0.318067	68
-0.606880	0.279476	69
-0.598667	0.290145	70
-0.611226	0.262609	71
-0.623889	0.234702	72
-0.644414	0.179747	73
-0.640246	0.183925	74
-0.654468	0.134169	75
-0.666217	0.082352	76
-0.671394	0.040154	77
-0.674901	-0.004943	78
-0.674520	-0.038651	79
-0.673398	-0.075429	80
-0.670304	-0.110766	81
-0.666045	-0.148942	82
-0.656908	-0.190681	83
-0.648825	-0.225349	84
-0.639238	-0.262324	85
-0.626514	-0.294588	86
-0.613413	-0.327579	87
-0.598706	-0.362253	88
-0.576042	-0.405385	89
-0.549290	-0.450180	90
-0.524683	-0.485022	91
-0.495835	-0.522371	92
-0.465756	-0.556197	93
-0.431766	-0.591001	94
-0.403651	-0.615680	95
-0.373010	-0.641082	96
-0.337525	-0.667405	97
-0.296811	-0.694548	98
-0.266640	-0.711409	99
-0.235138	-0.728294	100
-0.199065	-0.744959	101
-0.160185	-0.761338	102
-0.125884	-0.772987	103
-0.090576	-0.784219	104
-0.054428	-0.793222	105
-0.016807	-0.801667	106
0.017603	-0.806918	107
0.052868	-0.811725	108
0.087741	-0.814412	109
0.123557	-0.816574	110
0.156760	-0.816412	111
0.190595	-0.815877	112
0.224462	-0.813278	113
0.258963	-0.810194	114
0.289513	-0.805600	115
0.320335	-0.800811	116
0.352422	-0.793743	117
0.385049	-0.786180	118
0.413906	-0.777710	119
0.442731	-0.769256	120
0.472114	-0.758612	121
0.502349	-0.747246	122
0.555475	-0.724068	123
0.608858	-0.696994	124
0.658838	-0.667223	125
0.684350	-0.649852	126
0.709989	-0.632356	127
0.750309	-0.602852	128
0.773492	-0.582809	129
0.797074	-0.562218	130
0.829398	-0.535230	131
0.858214	-0.511812	132
