time = 3	Re = 90
0.183251	0.083954	0
0.193510	0.061418	1
0.214446	0.012013	2
0.216924	-0.036860	3
0.215058	-0.084973	4
0.204351	-0.128847	5
0.191786	-0.167325	6
0.193946	-0.202485	7
0.199522	-0.236920	8
0.220628	-0.288889	9
0.251805	-0.311004	10
0.285660	-0.321686	11
0.326388	-0.309290	12
0.371675	-0.282936	13
0.394833	-0.258907	14
0.417879	-0.234234	15
0.440220	-0.204648	16
0.462384	-0.171812	17
0.482937	-0.130394	18
0.501555	-0.086120	19
0.517162	-0.040386	20
0.528024	0.015768	21
0.535323	0.070321	22
0.535526	0.126722	23
0.528983	0.180744	24
0.516676	0.236120	25
0.498344	0.285763	26
0.475009	0.334974	27
0.449577	0.376500	28
0.420704	0.417179	29
0.392094	0.450169	30
0.359627	0.483956	31
0.328521	0.512590	32
0.295908	0.541730	33
0.264851	0.566917	34
0.228206	0.597867	35
0.193372	0.628882	36
0.154155	0.667560	37
0.126272	0.692684	38
0.096662	0.716840	39
0.050726	0.745733	40
0.017753	0.757446	41
-0.013676	0.766944	42
-0.067809	0.766665	43
-0.112960	0.762586	44
-0.153340	0.755645	45
-0.193310	0.747560	46
-0.229578	0.738817	47
-0.264477	0.730247	48
-0.301975	0.718878	49
-0.339168	0.708390	50
-0.372256	0.695053	51
-0.407216	0.682243	52
-0.438904	0.668067	53
-0.472873	0.652799	54
-0.498835	0.638196	55
-0.528007	0.622423	56
-0.554096	0.606266	57
-0.580740	0.589590	58
-0.605877	0.571368	59
-0.630946	0.553135	60
-0.676226	0.516947	61
-0.716382	0.480493	62
-0.756698	0.440862	63
-0.791665	0.401255	64
-0.828960	0.356872	65
-0.855523	0.321950	66
-0.880806	0.285408	67
-0.905109	0.242307	68
-0.918738	0.212943	69
-0.932522	0.180358	70
-0.952206	0.138039	71
-0.970182	0.100164	72
-0.998597	0.069322	73
