time = 7	Re = 90
0.139858	0.154980	0
0.153886	0.136850	1
0.178124	0.096582	2
0.191448	0.080270	3
0.211048	0.023829	4
0.217242	-0.018848	5
0.210883	0.003731	6
0.211619	-0.038791	7
0.209172	-0.073491	8
0.201392	-0.102549	9
0.193613	-0.131608	10
0.176265	-0.165863	11
0.155153	-0.203405	12
0.130721	-0.237966	13
0.122908	-0.286916	14
0.125959	-0.318122	15
0.128257	-0.349047	16
0.133454	-0.405704	17
0.139800	-0.454422	18
0.146740	-0.498016	19
0.167779	-0.553445	20
0.206249	-0.577081	21
0.253930	-0.562896	22
0.308680	-0.539121	23
0.356990	-0.505342	24
0.401522	-0.468268	25
0.432693	-0.429636	26
0.461937	-0.390878	27
0.479319	-0.354007	28
0.497717	-0.312499	29
0.508170	-0.276906	30
0.517553	-0.237962	31
0.528275	-0.192562	32
0.530296	-0.153315	33
0.535995	-0.117892	34
0.539693	-0.082753	35
0.545069	-0.038847	36
0.545162	-0.002910	37
0.546400	0.052245	38
0.544172	0.086515	39
0.541009	0.121258	40
0.528734	0.168687	41
0.518296	0.198488	42
0.506928	0.227657	43
0.483329	0.267546	44
0.454958	0.303093	45
0.432747	0.319564	46
0.409580	0.330857	47
0.398147	0.328124	48
0.383800	0.327911	49
0.375296	0.319417	50
0.366121	0.310085	51
0.361663	0.282566	52
0.356911	0.251586	53
0.355040	0.221325	54
0.348634	0.196057	55
0.343362	0.176273	56
0.328056	0.162733	57
0.309836	0.159069	58
0.275399	0.179705	59
0.251315	0.199987	60
0.225743	0.221170	61
0.187453	0.259806	62
0.150093	0.304376	63
0.128433	0.358587	64
0.120371	0.396651	65
0.112873	0.442609	66
0.109184	0.471193	67
0.103122	0.507206	68
0.097611	0.551791	69
0.082438	0.609594	70
0.076502	0.640548	71
0.067075	0.667987	72
0.047639	0.708162	73
0.024350	0.719557	74
-0.012969	0.719212	75
-0.053177	0.719738	76
-0.043340	0.714018	77
-0.030415	0.712642	78
-0.070121	0.707643	79
-0.102172	0.703154	80
-0.136242	0.693451	81
-0.178701	0.680246	82
-0.134643	0.693655	83
-0.100173	0.703294	84
-0.068216	0.707971	85
-0.029781	0.713113	86
0.010025	0.702957	87
-0.009672	0.722342	88
0.032876	0.708499	89
0.048255	0.697789	90
0.052390	0.700992	91
0.032976	0.699869	92
-0.020928	0.715501	93
-0.025402	0.707487	94
-0.078276	0.701803	95
-0.109005	0.697161	96
-0.147198	0.686085	97
-0.190756	0.671937	98
-0.240695	0.652954	99
-0.268027	0.640692	100
-0.297936	0.627645	101
-0.266109	0.641645	102
-0.232808	0.655150	103
-0.177658	0.675204	104
-0.135203	0.686706	105
-0.100913	0.695391	106
-0.069305	0.699934	107
-0.010220	0.708342	108
-0.006190	0.710950	109
-0.026019	0.715785	110
-0.007940	0.714679	111
-0.002512	0.707123	112
-0.015872	0.703217	113
-0.065491	0.698207	114
-0.096749	0.694963	115
-0.131409	0.687640	116
-0.172732	0.676407	117
-0.223769	0.657837	118
-0.277434	0.634904	119
-0.304166	0.621164	120
-0.330898	0.607425	121
-0.369794	0.584434	122
-0.406848	0.560106	123
-0.368705	0.584599	124
-0.328003	0.608012	125
-0.295284	0.624443	126
-0.259185	0.640866	127
-0.227578	0.653412	128
-0.196285	0.664571	129
-0.147897	0.680120	130
-0.109024	0.689063	131
-0.076337	0.693490	132
-0.019746	0.699130	133
0.007064	0.698643	134
0.030567	0.694331	135
0.051685	0.691040	136
0.052895	0.693503	137
0.055935	0.693761	138
0.047781	0.706079	139
0.051981	0.695874	140
0.053367	0.693121	141
0.040264	0.694600	142
0.007770	0.702336	143
-0.026559	0.713907	144
0.010707	0.701148	145
0.044460	0.694269	146
0.053705	0.693153	147
0.048858	0.701232	148
0.051782	0.702334	149
0.052804	0.695496	150
