time = 1	Re = 90
0.199732	0.027858	0
0.223853	-0.023084	1
0.239693	-0.068344	2
0.263759	-0.092315	3
0.288432	-0.112708	4
0.342233	-0.122401	5
0.399780	-0.108638	6
0.428947	-0.089824	7
0.457182	-0.070142	8
0.484180	-0.040579	9
0.510034	-0.009029	10
0.532659	0.026912	11
0.553900	0.066737	12
0.571296	0.110535	13
0.586106	0.153526	14
0.597637	0.197713	15
0.606562	0.244397	16
0.612243	0.290098	17
0.615543	0.336906	18
0.616249	0.383271	19
0.615292	0.428981	20
0.612154	0.474290	21
0.607917	0.518895	22
0.601560	0.563181	23
0.594022	0.607100	24
0.585852	0.650255	25
0.575683	0.693625	26
0.562844	0.734337	27
0.542826	0.779036	28
0.526995	0.821076	29
0.521840	0.855435	30
