time = 4	Re = 90
0.168963	0.106510	0
0.186270	0.083344	1
0.195555	0.062945	2
0.216716	0.008983	3
0.215408	-0.019901	4
0.215697	-0.055928	5
0.210097	-0.085470	6
0.204488	-0.115168	7
0.186544	-0.163402	8
0.168181	-0.201961	9
0.169254	-0.251606	10
0.175310	-0.297103	11
0.186515	-0.333263	12
0.199492	-0.367496	13
0.233521	-0.395663	14
0.272972	-0.402744	15
0.319214	-0.381340	16
0.345286	-0.361410	17
0.370904	-0.341590	18
0.396458	-0.311862	19
0.421932	-0.278460	20
0.446960	-0.241270	21
0.469222	-0.199295	22
0.493087	-0.146272	23
0.502318	-0.117004	24
0.511309	-0.087632	25
0.520054	-0.056673	26
0.528405	-0.024886	27
0.531338	0.011764	28
0.535326	0.048427	29
0.534804	0.085066	30
0.533904	0.123034	31
0.527791	0.157810	32
0.520594	0.193982	33
0.509774	0.223942	34
0.498396	0.255380	35
0.483741	0.283623	36
0.467944	0.312298	37
0.434866	0.356003	38
0.398445	0.393798	39
0.362964	0.421636	40
0.328929	0.444685	41
0.299919	0.459817	42
0.266556	0.476558	43
0.238399	0.490507	44
0.208590	0.509736	45
0.180423	0.533422	46
0.146228	0.572700	47
0.130736	0.614326	48
0.114458	0.643033	49
0.087784	0.672419	50
0.059962	0.697045	51
0.032058	0.720142	52
-0.003557	0.728275	53
-0.050730	0.729475	54
-0.088771	0.723378	55
-0.133108	0.713606	56
-0.171896	0.702934	57
-0.215310	0.691392	58
-0.254078	0.677565	59
-0.297824	0.663226	60
-0.329918	0.649129	61
-0.376691	0.628412	62
-0.404864	0.612746	63
-0.432348	0.596923	64
-0.458077	0.580329	65
-0.483539	0.563828	66
-0.525430	0.531310	67
-0.563172	0.498036	68
-0.596024	0.465460	69
-0.628038	0.431009	70
-0.659036	0.392524	71
-0.692717	0.347775	72
-0.715781	0.309527	73
-0.740642	0.266885	74
-0.759965	0.227013	75
-0.779671	0.182596	76
-0.791722	0.147939	77
-0.805418	0.107197	78
-0.815607	0.068945	79
-0.825117	0.029179	80
-0.831567	-0.009038	81
-0.837002	-0.048632	82
-0.839600	-0.087975	83
-0.841480	-0.128543	84
-0.840297	-0.163956	85
-0.838642	-0.199893	86
-0.834871	-0.236824	87
-0.830603	-0.274630	88
-0.824626	-0.308395	89
-0.818166	-0.342812	90
-0.809384	-0.382326	91
-0.798038	-0.424613	92
-0.779556	-0.479571	93
-0.756751	-0.533805	94
-0.741662	-0.562878	95
-0.725925	-0.591494	96
-0.702959	-0.627016	97
-0.674315	-0.666733	98
-0.653165	-0.695992	99
-0.632881	-0.723233	100
-0.597558	-0.770466	101
-0.584743	-0.797617	102
-0.571927	-0.824768	103
