time = 6.4	Re = 0.1
0.195205	-0.043493	0
0.202910	-0.080218	1
0.212126	-0.112665	2
0.257768	-0.102216	3
0.282958	-0.071195	4
0.305328	-0.032524	5
0.319221	0.022585	6
0.321032	0.052732	7
0.322764	0.082977	8
0.317888	0.116326	9
0.311527	0.150378	10
0.300624	0.183401	11
0.288029	0.216459	12
0.270679	0.249585	13
0.252075	0.281823	14
0.231137	0.314390	15
0.210042	0.347138	16
0.186155	0.383151	17
0.163046	0.422560	18
0.137505	0.472158	19
0.124252	0.503057	20
0.110782	0.535678	21
0.093988	0.580838	22
0.075264	0.635447	23
0.058796	0.688644	24
0.015365	0.695573	25
-0.016264	0.698784	26
-0.049519	0.701566	27
-0.042961	0.691569	28
-0.089321	0.664842	29
-0.101752	0.652794	30
-0.111698	0.642874	31
-0.132846	0.630587	32
-0.088212	0.650973	33
-0.065412	0.670850	34
-0.043167	0.691681	35
-0.064387	0.668267	36
-0.086240	0.647212	37
-0.129897	0.624776	38
-0.163052	0.607822	39
-0.191883	0.590166	40
-0.202524	0.580033	41
-0.255024	0.552993	42
-0.249360	0.551057	43
-0.285314	0.531818	44
-0.319636	0.512417	45
-0.346231	0.494066	46
-0.383333	0.468260	47
-0.390338	0.459757	48
-0.435656	0.424616	49
-0.457933	0.402934	50
-0.480228	0.380905	51
-0.512012	0.342854	52
-0.532515	0.316325	53
-0.553033	0.288845	54
-0.575119	0.251192	55
-0.591261	0.222078	56
-0.607110	0.192005	57
-0.616063	0.166403	58
-0.628334	0.134426	59
-0.640253	0.101300	60
-0.647859	0.067980	61
-0.658488	0.016191	62
-0.664300	-0.030048	63
-0.667400	-0.077845	64
-0.666687	-0.116904	65
-0.664416	-0.158000	66
-0.659165	-0.201551	67
-0.651558	-0.246923	68
-0.642585	-0.281903	69
-0.632393	-0.318154	70
-0.618425	-0.358138	71
-0.602080	-0.399567	72
-0.586576	-0.430814	73
-0.570027	-0.462959	74
-0.547519	-0.501017	75
-0.522279	-0.540349	76
-0.499691	-0.570258	77
-0.475358	-0.601216	78
-0.449316	-0.630257	79
-0.421145	-0.660098	80
-0.391581	-0.687739	81
-0.359446	-0.716276	82
-0.325224	-0.742867	83
-0.287495	-0.770094	84
-0.251202	-0.792465	85
-0.211378	-0.814728	86
-0.167838	-0.834509	87
-0.120444	-0.852363	88
-0.072444	-0.864727	89
-0.022240	-0.873564	90
0.029130	-0.877557	91
0.080218	-0.877992	92
0.125493	-0.874592	93
0.169297	-0.869500	94
0.211542	-0.862150	95
0.252375	-0.854099	96
0.289997	-0.844805	97
0.327047	-0.835386	98
0.363793	-0.824207	99
0.400659	-0.813347	100
0.431827	-0.802223	101
0.463007	-0.790712	102
0.493313	-0.777548	103
0.524123	-0.764488	104
0.552472	-0.750272	105
0.581785	-0.736219	106
0.611709	-0.719409	107
0.642183	-0.701651	108
0.678819	-0.681985	109
0.711916	-0.665347	110
0.751661	-0.657648	111
