time = 2.3	Re = 0.1
0.179015	0.089586	0
0.222731	0.086385	1
0.254711	0.114471	2
0.276876	0.163501	3
0.282792	0.195920	4
0.287804	0.228709	5
0.287746	0.267188	6
0.285988	0.306977	7
0.279249	0.351583	8
0.270050	0.397902	9
0.255057	0.448861	10
0.235961	0.503576	11
0.222771	0.533462	12
0.209328	0.563779	13
0.191602	0.596973	14
0.172492	0.631585	15
0.145819	0.669389	16
0.110441	0.710133	17
0.082355	0.729125	18
0.052511	0.744328	19
0.019529	0.749033	20
-0.012094	0.755706	21
-0.042729	0.755480	22
-0.073227	0.754165	23
-0.124621	0.742942	24
-0.167055	0.729778	25
-0.206676	0.719676	26
-0.241435	0.709554	27
-0.277454	0.701865	28
-0.308765	0.693602	29
-0.344054	0.687085	30
-0.374602	0.680212	31
-0.405183	0.673007	32
-0.435004	0.666254	33
-0.464775	0.659393	34
-0.519446	0.645216	35
-0.572771	0.630687	36
-0.622709	0.615648	37
-0.672096	0.599886	38
-0.716903	0.584229	39
-0.762996	0.566582	40
-0.796349	0.563338	41
-0.829755	0.559467	42
