time = 0.7	Re = 0.1
0.153951	0.127843	0
0.191876	0.152595	1
0.225165	0.185067	2
0.255220	0.224000	3
0.282202	0.268704	4
0.305583	0.318876	5
0.324954	0.373793	6
0.332082	0.403387	7
0.339149	0.433033	8
0.343530	0.464263	9
0.347687	0.495641	10
0.349117	0.527878	11
0.350074	0.560233	12
0.348362	0.592773	13
0.346104	0.625298	14
0.341533	0.657393	15
0.336408	0.689314	16
0.329386	0.720157	17
0.322055	0.750829	18
0.313457	0.780032	19
0.304852	0.809186	20
0.286744	0.864297	21
0.268543	0.916693	22
0.259858	0.966347	23
