time = 6.45	Re = 0.1
0.194825	-0.045205	0
0.202169	-0.082223	1
0.211176	-0.114803	2
0.256996	-0.104704	3
0.282442	-0.073775	4
0.305101	-0.035058	5
0.319316	0.020202	6
0.321267	0.050449	7
0.323096	0.080851	8
0.318307	0.114348	9
0.311976	0.148560	10
0.301074	0.181740	11
0.288421	0.214937	12
0.270983	0.248172	13
0.252259	0.280469	14
0.231174	0.313077	15
0.209927	0.345839	16
0.185905	0.381851	17
0.162662	0.421328	18
0.137016	0.471097	19
0.123706	0.502194	20
0.110198	0.535088	21
0.093350	0.580755	22
0.074499	0.636335	23
0.056832	0.692736	24
0.009481	0.695521	25
-0.022277	0.698729	26
-0.055745	0.697787	27
-0.042877	0.691527	28
-0.091504	0.661962	29
-0.104395	0.650100	30
-0.114395	0.640282	31
-0.136131	0.627832	32
-0.089923	0.649054	33
-0.065933	0.668587	34
-0.043083	0.691639	35
-0.064976	0.666231	36
-0.087789	0.645517	37
-0.132770	0.622412	38
-0.166671	0.605073	39
-0.195907	0.587247	40
-0.206598	0.577157	41
-0.233234	0.563326	42
-0.259868	0.549495	43
-0.253955	0.547787	44
-0.290314	0.528083	45
-0.324926	0.508203	46
-0.351636	0.489504	47
-0.388830	0.463129	48
-0.395734	0.454586	49
-0.441071	0.418616	50
-0.463212	0.396544	51
-0.485365	0.374079	52
-0.516810	0.335413	53
-0.537050	0.308445	54
-0.557291	0.280462	55
-0.578898	0.242310	56
-0.594647	0.212770	57
-0.610097	0.182215	58
-0.618655	0.156423	59
-0.630433	0.124034	60
-0.641814	0.090461	61
-0.648897	0.056865	62
-0.658614	0.004583	63
-0.663622	-0.042030	64
-0.665839	-0.090158	65
-0.664347	-0.129412	66
-0.661266	-0.170711	67
-0.655117	-0.214401	68
-0.646531	-0.259915	69
-0.636785	-0.294898	70
-0.625760	-0.331166	71
-0.610855	-0.371119	72
-0.593489	-0.412520	73
-0.577216	-0.443648	74
-0.559821	-0.475702	75
-0.536295	-0.513621	76
-0.509938	-0.552817	77
-0.486482	-0.582561	78
-0.461172	-0.613386	79
-0.434132	-0.642228	80
-0.404820	-0.671914	81
-0.374116	-0.699365	82
-0.340576	-0.727750	83
-0.304873	-0.754158	84
-0.265239	-0.781031	85
-0.226996	-0.802899	86
-0.184877	-0.824381	87
-0.138964	-0.842757	88
-0.089184	-0.858356	89
-0.039518	-0.868031	90
0.011644	-0.873918	91
0.063064	-0.874960	92
0.113599	-0.872691	93
0.157847	-0.867185	94
0.200667	-0.860520	95
0.241835	-0.851896	96
0.281789	-0.842808	97
0.318606	-0.832598	98
0.355115	-0.822334	99
0.391319	-0.810362	100
0.427727	-0.798745	101
0.458231	-0.786518	102
0.489036	-0.773799	103
0.519088	-0.759830	104
0.549611	-0.745869	105
0.577550	-0.730805	106
0.606484	-0.715667	107
0.635945	-0.697735	108
0.666348	-0.678436	109
0.702161	-0.657887	110
0.735263	-0.639868	111
0.777120	-0.629063	112
