time = 3.65	Re = 0.1
0.194053	0.051176	0
0.235858	0.020824	1
0.270805	0.045141	2
0.282979	0.074272	3
0.294401	0.104221	4
0.298237	0.145191	5
0.298338	0.187426	6
0.290721	0.235741	7
0.278906	0.285476	8
0.260450	0.339503	9
0.249184	0.367998	10
0.237872	0.396558	11
0.223274	0.428064	12
0.208662	0.460219	13
0.191370	0.496281	14
0.173003	0.534781	15
0.149988	0.579280	16
0.122265	0.631451	17
0.101750	0.665224	18
0.071499	0.704941	19
0.031437	0.713921	20
0.000194	0.721453	21
-0.030542	0.722563	22
-0.062783	0.720040	23
-0.085450	0.704699	24
-0.108025	0.694119	25
-0.141148	0.674647	26
-0.170412	0.656951	27
-0.204365	0.641705	28
-0.230771	0.627159	29
-0.265965	0.613128	30
-0.284816	0.601103	31
-0.321865	0.586413	32
-0.343364	0.574094	33
-0.373056	0.559832	34
-0.425912	0.531815	35
-0.470528	0.503938	36
-0.517803	0.472697	37
-0.555533	0.443274	38
-0.596838	0.409388	39
-0.629092	0.378186	40
-0.666952	0.340098	41
-0.696528	0.305693	42
-0.724524	0.269441	43
-0.750511	0.232406	44
-0.774931	0.193782	45
-0.795140	0.157146	46
-0.814256	0.119133	47
-0.831095	0.080973	48
-0.847159	0.041491	49
-0.860272	0.003727	50
-0.872619	-0.034867	51
-0.882693	-0.073616	52
-0.891950	-0.113572	53
-0.898292	-0.150795	54
-0.904437	-0.188633	55
-0.908320	-0.227504	56
-0.911623	-0.267964	57
-0.922089	-0.316941	58
-0.938777	-0.346459	59
