time = 3.1	Re = 0.1
0.189663	0.065412	0
0.232367	0.048274	1
0.265779	0.074242	2
0.287743	0.129263	3
0.291876	0.166723	4
0.293561	0.205083	5
0.288710	0.249496	6
0.280739	0.295432	7
0.266870	0.346028	8
0.249377	0.399301	9
0.237363	0.428746	10
0.225293	0.458440	11
0.210811	0.491062	12
0.195569	0.524873	13
0.176225	0.562774	14
0.154532	0.604079	15
0.124703	0.653022	16
0.102873	0.683022	17
0.073846	0.714232	18
0.018465	0.728800	19
-0.029582	0.732547	20
-0.077986	0.723578	21
-0.113840	0.708566	22
-0.141740	0.692552	23
-0.172107	0.680664	24
-0.191820	0.668199	25
-0.223027	0.658128	26
-0.243730	0.647604	27
-0.270262	0.637718	28
-0.318820	0.618947	29
-0.361417	0.600217	30
-0.406863	0.581039	31
-0.444849	0.562262	32
-0.486599	0.541942	33
-0.520878	0.522158	34
-0.561194	0.499332	35
-0.594211	0.477776	36
-0.626623	0.454655	37
-0.657848	0.430937	38
-0.688492	0.406052	39
-0.715505	0.381810	40
-0.742247	0.356733	41
-0.767408	0.331105	42
-0.792456	0.304713	43
-0.814716	0.278747	44
-0.836695	0.252242	45
-0.857458	0.224858	46
-0.877862	0.196914	47
-0.895328	0.170254	48
-0.912699	0.143433	49
-0.929252	0.114340	50
-0.945678	0.084417	51
-0.973158	0.050938	52
-0.999027	0.032071	53
