time = 2.55	Re = 0.1
0.182595	0.082201	0
0.226284	0.074735	1
0.258568	0.102240	2
0.280368	0.153092	3
0.285574	0.187057	4
0.289425	0.221581	5
0.287784	0.261965	6
0.284019	0.303754	7
0.274983	0.350420	8
0.263099	0.399033	9
0.245109	0.452722	10
0.233804	0.481861	11
0.222406	0.511128	12
0.207154	0.543367	13
0.191148	0.576726	14
0.170104	0.613817	15
0.145729	0.653854	16
0.109044	0.699221	17
0.078940	0.722687	18
0.043804	0.738478	19
0.004349	0.743185	20
-0.031955	0.747509	21
-0.065784	0.742416	22
-0.099579	0.736579	23
-0.124932	0.726269	24
-0.150209	0.717953	25
-0.195257	0.702769	26
-0.235120	0.688637	27
-0.275814	0.676883	28
-0.311296	0.665177	29
-0.349399	0.654767	30
-0.382003	0.643859	31
-0.419630	0.633411	32
-0.451700	0.622837	33
-0.483756	0.611481	34
-0.515012	0.600246	35
-0.546126	0.588533	36
-0.574411	0.576604	37
-0.602685	0.564528	38
-0.630079	0.551849	39
-0.657457	0.539138	40
-0.708175	0.512918	41
-0.757930	0.485131	42
-0.802604	0.457980	43
-0.848054	0.427680	44
-0.881548	0.414988	45
-0.909827	0.411935	46
