time = 6.35	Re = 0.1
0.195571	-0.041776	0
0.203631	-0.078224	1
0.213066	-0.110514	2
0.258526	-0.099717	3
0.283457	-0.068607	4
0.305536	-0.029978	5
0.319114	0.024965	6
0.320787	0.055011	7
0.322425	0.085101	8
0.317465	0.118297	9
0.311078	0.152185	10
0.300176	0.185052	11
0.287642	0.217973	12
0.270384	0.250990	13
0.251900	0.283171	14
0.231113	0.315696	15
0.210180	0.348414	16
0.186416	0.384442	17
0.163440	0.423780	18
0.138008	0.473201	19
0.124810	0.503903	20
0.111377	0.536257	21
0.094640	0.580906	22
0.076038	0.634568	23
0.060594	0.685087	24
0.021328	0.695615	25
-0.010318	0.698805	26
-0.041666	0.702021	27
-0.043078	0.691599	28
-0.086893	0.667701	29
-0.099341	0.655590	30
-0.109019	0.645491	31
-0.129600	0.633352	32
-0.086527	0.652919	33
-0.042773	0.691467	34
-0.084715	0.648928	35
-0.127078	0.627124	36
-0.159463	0.610584	37
-0.187852	0.593094	38
-0.198494	0.582888	39
-0.250196	0.556466	40
-0.244783	0.554303	41
-0.280323	0.535517	42
-0.314335	0.516588	43
-0.340823	0.498576	44
-0.377792	0.473336	45
-0.384933	0.464855	46
-0.430197	0.430547	47
-0.452598	0.409251	48
-0.475008	0.387650	49
-0.507129	0.350217	50
-0.527878	0.324134	51
-0.548658	0.297154	52
-0.571210	0.260007	53
-0.587738	0.231324	54
-0.603967	0.201737	55
-0.613317	0.176349	56
-0.626063	0.144783	57
-0.638495	0.112114	58
-0.646627	0.079069	59
-0.658147	0.027795	60
-0.664759	-0.018055	61
-0.668745	-0.065492	62
-0.668776	-0.104350	63
-0.667320	-0.145237	64
-0.662970	-0.188619	65
-0.656344	-0.233832	66
-0.648130	-0.268802	67
-0.638750	-0.305004	68
-0.625716	-0.344997	69
-0.610404	-0.386441	70
-0.595674	-0.417804	71
-0.579965	-0.450019	72
-0.558458	-0.488205	73
-0.534317	-0.527665	74
-0.512619	-0.557743	75
-0.489267	-0.588847	76
-0.464162	-0.618069	77
-0.437111	-0.648075	78
-0.408653	-0.675922	79
-0.377835	-0.704599	80
-0.345020	-0.731417	81
-0.309029	-0.758883	82
-0.274457	-0.781647	83
-0.236799	-0.804507	84
-0.195493	-0.825310	85
-0.150622	-0.844921	86
-0.104609	-0.859632	87
-0.055819	-0.871244	88
-0.005117	-0.878212	89
0.046085	-0.881509	90
0.092049	-0.880434	91
0.136830	-0.877315	92
0.180093	-0.871451	93
0.221895	-0.864620	94
0.260362	-0.856312	95
0.298155	-0.847810	96
0.335459	-0.837515	97
0.372743	-0.827475	98
0.404404	-0.816974	99
0.436237	-0.806723	100
0.466943	-0.794684	101
0.497907	-0.782486	102
0.526613	-0.769095	103
0.556249	-0.755957	104
0.586661	-0.740301	105
0.617492	-0.723864	106
0.654417	-0.705781	107
0.688382	-0.689666	108
0.727509	-0.683545	109
