time = 4.3	Re = 0.1
0.197824	0.031146	0
0.236380	-0.012139	1
0.273559	0.009887	2
0.288053	0.040433	3
0.300718	0.073299	4
0.305268	0.118254	5
0.304436	0.165126	6
0.294307	0.218014	7
0.278440	0.271951	8
0.266782	0.300652	9
0.255042	0.329267	10
0.241137	0.359364	11
0.226992	0.389810	12
0.209911	0.423048	13
0.192658	0.457824	14
0.172847	0.497495	15
0.151460	0.541880	16
0.138084	0.568797	17
0.124679	0.595747	18
0.107577	0.629952	19
0.088153	0.668070	20
0.064293	0.702255	21
0.020032	0.713286	22
-0.024625	0.712280	23
-0.064229	0.709442	24
-0.082932	0.688651	25
-0.111615	0.674493	26
-0.128765	0.662440	27
-0.150872	0.650779	28
-0.161131	0.640403	29
-0.189195	0.628809	30
-0.225724	0.609854	31
-0.257310	0.591862	32
-0.298311	0.572115	33
-0.326984	0.555018	34
-0.367926	0.534040	35
-0.386520	0.519903	36
-0.428121	0.495784	37
-0.449648	0.479088	38
-0.480661	0.456729	39
-0.507309	0.435243	40
-0.533782	0.412927	41
-0.575975	0.370804	42
-0.597675	0.346822	43
-0.619301	0.322369	44
-0.651610	0.278755	45
-0.668708	0.253239	46
-0.685713	0.227587	47
-0.709981	0.182726	48
-0.723547	0.154886	49
-0.737068	0.126830	50
-0.755817	0.078066	51
-0.771621	0.027650	52
-0.784485	-0.023243	53
-0.794490	-0.075494	54
-0.800425	-0.123769	55
-0.804095	-0.173407	56
-0.804885	-0.222038	57
-0.803453	-0.272041	58
-0.799267	-0.318764	59
-0.792931	-0.366387	60
-0.784016	-0.412970	61
-0.773026	-0.460673	62
-0.760090	-0.503423	63
-0.745469	-0.547001	64
-0.727772	-0.589972	65
-0.706915	-0.635299	66
-0.696046	-0.664234	67
-0.685645	-0.692818	68
-0.680736	-0.732116	69
