time = 5.65	Re = 0.1
0.199091	-0.017156	0
0.211905	-0.049256	1
0.224772	-0.078827	2
0.267477	-0.063419	3
0.288607	-0.031706	4
0.306793	0.005725	5
0.316320	0.057948	6
0.316973	0.113983	7
0.311191	0.145021	8
0.304825	0.176483	9
0.294268	0.207244	10
0.282968	0.238062	11
0.267203	0.269792	12
0.250707	0.300946	13
0.232043	0.332968	14
0.213364	0.365182	15
0.191606	0.400931	16
0.170248	0.439358	17
0.146560	0.485764	18
0.134087	0.513801	19
0.121383	0.542297	20
0.105395	0.580259	21
0.088410	0.622576	22
0.075425	0.656017	23
0.056633	0.696973	24
0.012361	0.696116	25
-0.045661	0.706387	26
-0.071375	0.690960	27
-0.086971	0.677227	28
-0.042934	0.691578	29
-0.092049	0.662832	30
-0.112855	0.650382	31
-0.135283	0.634219	32
-0.146139	0.622290	33
-0.186024	0.602960	34
-0.184460	0.597405	35
-0.213060	0.584269	36
-0.241454	0.571077	37
-0.265415	0.556939	38
-0.298946	0.538575	39
-0.307169	0.530375	40
-0.349588	0.506434	41
-0.395350	0.474391	42
-0.430325	0.445287	43
-0.453391	0.425437	44
-0.476449	0.405489	45
-0.503996	0.375874	46
-0.524315	0.353517	47
-0.544620	0.331063	48
-0.558713	0.309290	49
-0.576884	0.283999	50
-0.595023	0.258406	51
-0.609974	0.230226	52
-0.632032	0.187677	53
-0.648758	0.148707	54
-0.663752	0.108060	55
-0.673316	0.073424	56
-0.682317	0.037251	57
-0.689520	-0.001979	58
-0.695466	-0.042884	59
-0.697421	-0.075945	60
-0.698947	-0.109792	61
-0.698418	-0.148011	62
-0.696684	-0.187530	63
-0.692569	-0.218911	64
-0.688191	-0.250614	65
-0.680696	-0.289063	66
-0.671731	-0.328647	67
-0.661921	-0.360087	68
-0.651516	-0.392099	69
-0.638872	-0.423207	70
-0.625547	-0.454824	71
-0.610408	-0.484946	72
-0.594555	-0.515576	73
-0.576609	-0.545187	74
-0.557777	-0.575316	75
-0.538835	-0.601338	76
-0.519486	-0.627640	77
-0.497930	-0.653411	78
-0.475635	-0.679380	79
-0.452213	-0.703232	80
-0.428040	-0.727175	81
-0.401371	-0.750653	82
-0.373629	-0.774208	83
-0.345922	-0.794678	84
-0.317324	-0.815119	85
-0.286294	-0.834343	86
-0.253796	-0.853111	87
-0.220317	-0.869656	88
-0.185510	-0.885591	89
-0.147669	-0.899576	90
-0.108795	-0.912443	91
-0.072973	-0.921070	92
-0.036993	-0.928806	93
0.000021	-0.934252	94
0.036902	-0.938836	95
0.072527	-0.940712	96
0.107310	-0.942241	97
0.144882	-0.941882	98
0.181269	-0.940729	99
0.223088	-0.940805	100
0.261933	-0.941752	101
0.305136	-0.952329	102
