time = 4.75	Re = 0.1
0.199392	0.015401	0
0.216939	-0.010013	1
0.234378	-0.034875	2
0.273304	-0.014747	3
0.289787	0.016525	4
0.303906	0.051111	5
0.309613	0.098770	6
0.308731	0.148781	7
0.297436	0.204879	8
0.279208	0.261404	9
0.266048	0.291182	10
0.252589	0.320806	11
0.237007	0.351688	12
0.221132	0.383111	13
0.202492	0.417283	14
0.183621	0.453601	15
0.162366	0.495637	16
0.139551	0.543991	17
0.125060	0.574282	18
0.110265	0.605721	19
0.090951	0.647529	20
0.076624	0.676670	21
0.053202	0.707899	22
0.024675	0.693790	23
-0.019753	0.711701	24
-0.065920	0.703679	25
-0.086910	0.679882	26
-0.111611	0.665372	27
-0.116903	0.652949	28
-0.153939	0.637152	29
-0.173305	0.625505	30
-0.199270	0.612752	31
-0.208583	0.603836	32
-0.242092	0.589251	33
-0.282797	0.567509	34
-0.316599	0.546954	35
-0.361159	0.521887	36
-0.390652	0.501385	37
-0.433599	0.473471	38
-0.451457	0.456976	39
-0.493640	0.424590	40
-0.513974	0.404076	41
-0.543774	0.375011	42
-0.568740	0.347574	43
-0.593112	0.318842	44
-0.611644	0.292838	45
-0.630223	0.266327	46
-0.648568	0.236662	47
-0.666601	0.205985	48
-0.691548	0.153027	49
-0.704024	0.122239	50
-0.716219	0.090785	51
-0.731539	0.037647	52
-0.739381	0.004815	53
-0.746869	-0.028651	54
-0.754775	-0.085090	55
-0.758676	-0.142624	56
-0.758859	-0.200106	57
-0.755130	-0.258433	58
-0.748028	-0.311355	59
-0.737617	-0.365243	60
-0.724023	-0.417128	61
-0.707073	-0.469962	62
-0.687886	-0.518402	63
-0.665490	-0.567108	64
-0.640367	-0.613803	65
-0.611993	-0.661273	66
-0.583135	-0.702591	67
-0.551238	-0.744300	68
-0.516543	-0.783813	69
-0.475038	-0.825422	70
-0.451773	-0.851562	71
-0.429081	-0.877302	72
-0.407249	-0.914830	73
