time = 6.3	Re = 0.1
0.195918	-0.040065	0
0.204336	-0.076220	1
0.213995	-0.108351	2
0.259270	-0.097209	3
0.283939	-0.066013	4
0.305728	-0.027429	5
0.318993	0.027343	6
0.322079	0.087220	7
0.317035	0.120257	8
0.310628	0.153982	9
0.299731	0.186693	10
0.287261	0.219475	11
0.270097	0.252388	12
0.251735	0.284512	13
0.231099	0.316993	14
0.210330	0.349680	15
0.186689	0.385724	16
0.163845	0.424989	17
0.138524	0.474226	18
0.125379	0.504734	19
0.111986	0.536818	20
0.095308	0.580958	21
0.076824	0.633697	22
0.061422	0.682161	23
0.026506	0.695826	24
-0.004155	0.698768	25
-0.034500	0.701414	26
-0.042303	0.691083	27
-0.084495	0.670687	28
-0.097038	0.658482	29
-0.106355	0.648135	30
-0.126391	0.636132	31
-0.084837	0.654912	32
-0.042853	0.691511	33
-0.083214	0.650667	34
-0.124294	0.629482	35
-0.155909	0.613358	36
-0.183840	0.596023	37
-0.194517	0.585723	38
-0.245415	0.559911	39
-0.240261	0.557512	40
-0.275383	0.539176	41
-0.309039	0.520715	42
-0.335413	0.503033	43
-0.372235	0.478352	44
-0.379463	0.469898	45
-0.424697	0.436406	46
-0.447206	0.415480	47
-0.469701	0.394326	48
-0.502153	0.357503	49
-0.523133	0.331868	50
-0.544168	0.305395	51
-0.567174	0.268750	52
-0.584058	0.240503	53
-0.600677	0.211411	54
-0.610408	0.186252	55
-0.623622	0.155095	56
-0.636562	0.122893	57
-0.645218	0.090130	58
-0.657615	0.039389	59
-0.665000	-0.006061	60
-0.669876	-0.053113	61
-0.670613	-0.091767	62
-0.669995	-0.132419	63
-0.666531	-0.175614	64
-0.660872	-0.220653	65
-0.653400	-0.255583	66
-0.644848	-0.291719	67
-0.632758	-0.331713	68
-0.618470	-0.373161	69
-0.604498	-0.404620	70
-0.589622	-0.436892	71
-0.569137	-0.475208	72
-0.546124	-0.514793	73
-0.525266	-0.545019	74
-0.502880	-0.576258	75
-0.478704	-0.605659	76
-0.452698	-0.635830	77
-0.425354	-0.663878	78
-0.395786	-0.692710	79
-0.364292	-0.719747	80
-0.329907	-0.747413	81
-0.296907	-0.770529	82
-0.261164	-0.793852	83
-0.222063	-0.815399	84
-0.179575	-0.836274	85
-0.135805	-0.852956	86
-0.088872	-0.867059	87
-0.039298	-0.876872	88
0.011502	-0.883103	89
0.057757	-0.884542	90
0.103245	-0.883637	91
0.147512	-0.879612	92
0.190290	-0.874211	93
0.229707	-0.867036	94
0.268212	-0.859541	95
0.306308	-0.850151	96
0.344043	-0.841059	97
0.376133	-0.831222	98
0.408352	-0.821661	99
0.439897	-0.810931	100
0.471116	-0.799876	101
0.500021	-0.787278	102
0.529914	-0.775039	103
0.560743	-0.760311	104
0.591915	-0.745090	105
0.629256	-0.728627	106
0.663667	-0.713861	107
0.704695	-0.706993	108
