time = 2.45	Re = 0.1
0.181174	0.085123	0
0.224920	0.079421	1
0.257062	0.107177	2
0.278984	0.157293	3
0.284451	0.190635	4
0.288755	0.224463	5
0.287740	0.264087	6
0.284771	0.305085	7
0.276645	0.350946	8
0.265832	0.398651	9
0.249046	0.451261	10
0.238381	0.479728	11
0.227715	0.508218	12
0.213277	0.539505	13
0.198285	0.571599	14
0.178675	0.607051	15
0.156504	0.644740	16
0.124748	0.686688	17
0.100934	0.709283	18
0.074301	0.730399	19
0.036024	0.741387	20
0.001841	0.748657	21
-0.031608	0.748418	22
-0.066669	0.748538	23
-0.095632	0.740899	24
-0.122833	0.733562	25
-0.169075	0.718790	26
-0.209186	0.704884	27
-0.249229	0.693904	28
-0.284285	0.682942	29
-0.321467	0.673773	30
-0.353572	0.664052	31
-0.390319	0.655335	32
-0.421822	0.646350	33
-0.453348	0.636763	34
-0.484104	0.627431	35
-0.514792	0.617783	36
-0.570809	0.597883	37
-0.625269	0.577021	38
-0.675973	0.555414	39
-0.725854	0.532538	40
-0.770837	0.510051	41
-0.816868	0.484742	42
-0.850475	0.475766	43
-0.881124	0.469821	44
