time = 3.8	Re = 0.1
0.194989	0.047209	0
0.236333	0.013256	1
0.271761	0.037072	2
0.284409	0.066570	3
0.296017	0.097213	4
0.299938	0.139119	5
0.299713	0.182434	6
0.291438	0.231799	7
0.278634	0.282524	8
0.258992	0.337381	9
0.247096	0.366283	10
0.235097	0.395331	11
0.219844	0.427332	12
0.204621	0.460095	13
0.186670	0.497032	14
0.167546	0.536869	15
0.143594	0.583373	16
0.129014	0.611066	17
0.113949	0.639300	18
0.091116	0.676920	19
0.068362	0.699505	20
0.040383	0.716116	21
0.002144	0.714263	22
-0.033585	0.720776	23
-0.066158	0.714913	24
-0.090807	0.701878	25
-0.106006	0.687410	26
-0.128665	0.677191	27
-0.161510	0.658530	28
-0.190639	0.641353	29
-0.226441	0.625418	30
-0.253408	0.610610	31
-0.290083	0.595346	32
-0.309012	0.583004	33
-0.347391	0.566493	34
-0.369032	0.553330	35
-0.399316	0.537428	36
-0.426031	0.521885	37
-0.452800	0.506157	38
-0.497399	0.475229	39
-0.544320	0.440160	40
-0.581306	0.407481	41
-0.621669	0.369600	42
-0.652631	0.335147	43
-0.688823	0.292844	44
-0.716541	0.254972	45
-0.742291	0.215233	46
-0.765771	0.174668	47
-0.787423	0.132456	48
-0.804876	0.092668	49
-0.821072	0.051470	50
-0.834917	0.010388	51
-0.847716	-0.031963	52
-0.857309	-0.072282	53
-0.865603	-0.113654	54
-0.871873	-0.155061	55
-0.877333	-0.197545	56
-0.879820	-0.236662	57
-0.881662	-0.276609	58
-0.881048	-0.317305	59
-0.879388	-0.359960	60
-0.883576	-0.412412	61
-0.896220	-0.445278	62
