time = 1.2	Re = 0.1
0.162209	0.117451	0
0.202567	0.133586	1
0.234825	0.164435	2
0.261575	0.206173	3
0.282944	0.257370	4
0.290602	0.287085	5
0.298151	0.316898	6
0.302345	0.350539	7
0.306001	0.384580	8
0.305932	0.421507	9
0.304509	0.459412	10
0.299136	0.499368	11
0.291679	0.540401	12
0.279650	0.582657	13
0.264330	0.625690	14
0.243580	0.668666	15
0.218203	0.711275	16
0.186710	0.751394	17
0.150642	0.788061	18
0.110665	0.818368	19
0.070528	0.844054	20
0.032124	0.864742	21
-0.004350	0.883602	22
-0.037133	0.900355	23
-0.068048	0.917372	24
-0.095077	0.933727	25
-0.120690	0.950929	26
-0.153463	0.989422	27
