time = 2.15	Re = 0.1
0.176793	0.093944	0
0.220388	0.093206	1
0.252247	0.121673	2
0.274761	0.169597	3
0.281169	0.201107	4
0.286919	0.232862	5
0.287828	0.270263	6
0.287313	0.308742	7
0.281977	0.352061	8
0.274372	0.396975	9
0.261356	0.446115	10
0.244516	0.498603	11
0.232610	0.527142	12
0.220659	0.555795	13
0.204921	0.586925	14
0.188302	0.618958	15
0.165607	0.653399	16
0.138444	0.689777	17
0.098737	0.727489	18
0.070428	0.740699	19
0.042463	0.753150	20
-0.015476	0.762583	21
-0.070134	0.762935	22
-0.117780	0.754238	23
-0.159120	0.745650	24
-0.194616	0.736288	25
-0.229857	0.729639	26
-0.260718	0.722559	27
-0.294614	0.717788	28
-0.324166	0.712607	29
-0.353719	0.707426	30
-0.411127	0.698438	31
-0.463850	0.689348	32
-0.515355	0.680490	33
-0.563752	0.671464	34
-0.611713	0.662252	35
-0.655406	0.653152	36
-0.700524	0.642389	37
-0.731034	0.645752	38
-0.761349	0.649361	39
