time = 5.5	Re = 0.1
0.199506	-0.011628	0
0.213200	-0.042828	1
0.226860	-0.071686	2
0.268930	-0.055376	3
0.289236	-0.023681	4
0.306641	0.013354	5
0.315425	0.064924	6
0.315661	0.120016	7
0.309804	0.150560	8
0.303521	0.181441	9
0.293131	0.211757	10
0.282147	0.242185	11
0.266775	0.273574	12
0.250753	0.304495	13
0.232591	0.336350	14
0.214351	0.368499	15
0.193062	0.404077	16
0.172070	0.442239	17
0.148772	0.487945	18
0.136383	0.515472	19
0.123949	0.543096	20
0.108116	0.579735	21
0.091506	0.620004	22
0.079148	0.650822	23
0.066858	0.684588	24
0.029467	0.696446	25
-0.020198	0.707309	26
-0.053537	0.705913	27
-0.076123	0.690230	28
-0.044164	0.692929	29
-0.084771	0.671905	30
-0.103564	0.659847	31
-0.124807	0.643469	32
-0.135888	0.630794	33
-0.173129	0.612711	34
-0.172449	0.606352	35
-0.226311	0.582099	36
-0.249559	0.568584	37
-0.281985	0.551408	38
-0.290458	0.543184	39
-0.331689	0.521136	40
-0.377096	0.491180	41
-0.412256	0.463733	42
-0.458664	0.426652	43
-0.486886	0.398656	44
-0.528509	0.356820	45
-0.543413	0.335895	46
-0.562402	0.312071	47
-0.581368	0.288106	48
-0.597503	0.261119	49
-0.621366	0.220712	50
-0.639907	0.183548	51
-0.656889	0.144690	52
-0.668253	0.111305	53
-0.679185	0.076532	54
-0.688551	0.038594	55
-0.696912	-0.000938	56
-0.700823	-0.033205	57
-0.704478	-0.066113	58
-0.706421	-0.103484	59
-0.707344	-0.142046	60
-0.705369	-0.173012	61
-0.703265	-0.204173	62
-0.698598	-0.242153	63
-0.692679	-0.281231	64
-0.685338	-0.312573	65
-0.677566	-0.344384	66
-0.667530	-0.375572	67
-0.656999	-0.407184	68
-0.644514	-0.437531	69
-0.631562	-0.468287	70
-0.616434	-0.498251	71
-0.600630	-0.528658	72
-0.584288	-0.555151	73
-0.567800	-0.581844	74
-0.549115	-0.608232	75
-0.529978	-0.634791	76
-0.509571	-0.659394	77
-0.488758	-0.684070	78
-0.465614	-0.708521	79
-0.441693	-0.732975	80
-0.417592	-0.754472	81
-0.393020	-0.776062	82
-0.366148	-0.796876	83
-0.338598	-0.817678	84
-0.309953	-0.836313	85
-0.280185	-0.854615	86
-0.247420	-0.872101	87
-0.213600	-0.889271	88
-0.181712	-0.902348	89
-0.149280	-0.914897	90
-0.114994	-0.925548	91
-0.080191	-0.935495	92
-0.045610	-0.942592	93
-0.011233	-0.949085	94
0.026655	-0.953917	95
0.063824	-0.957468	96
0.106534	-0.962572	97
0.146316	-0.967790	98
0.190452	-0.982229	99
