time = 4.9	Re = 0.1
0.199695	0.010116	0
0.216561	-0.016642	1
0.233285	-0.042351	2
0.272822	-0.022923	3
0.290022	0.008493	4
0.304728	0.043637	5
0.310928	0.092149	6
0.310155	0.143162	7
0.298577	0.200358	8
0.289127	0.229043	9
0.279627	0.257737	10
0.266001	0.287827	11
0.251991	0.317768	12
0.235901	0.348835	13
0.219483	0.380521	14
0.200338	0.414969	15
0.180988	0.451732	16
0.159275	0.494551	17
0.136107	0.544191	18
0.121197	0.575748	19
0.106134	0.608690	20
0.085931	0.653633	21
0.069380	0.687627	22
0.024335	0.710812	23
0.008804	0.693450	24
-0.048614	0.710377	25
-0.082194	0.687950	26
-0.097028	0.668393	27
-0.123629	0.653975	28
-0.127480	0.643127	29
-0.168190	0.625798	30
-0.188124	0.614014	31
-0.215519	0.600596	32
-0.224645	0.591927	33
-0.259904	0.576115	34
-0.301861	0.553044	35
-0.336211	0.531347	36
-0.381572	0.504161	37
-0.411088	0.482290	38
-0.454277	0.451773	39
-0.471668	0.434418	40
-0.513540	0.399029	41
-0.533250	0.377212	42
-0.562259	0.345839	43
-0.586309	0.316389	44
-0.609574	0.285526	45
-0.627015	0.257959	46
-0.644361	0.229672	47
-0.661210	0.198165	48
-0.677614	0.165523	49
-0.699529	0.109705	50
-0.710172	0.077303	51
-0.720421	0.044143	52
-0.732317	-0.011324	53
-0.737920	-0.045483	54
-0.743033	-0.080456	55
-0.746696	-0.138909	56
-0.746147	-0.198232	57
-0.741588	-0.257217	58
-0.737212	-0.286981	59
-0.732805	-0.316753	60
-0.720855	-0.370490	61
-0.705269	-0.424971	62
-0.686412	-0.476988	63
-0.663852	-0.529830	64
-0.639227	-0.577971	65
-0.611182	-0.626234	66
-0.580449	-0.672110	67
-0.545837	-0.718409	68
-0.511084	-0.758198	69
-0.472871	-0.798015	70
-0.431886	-0.835039	71
-0.407661	-0.854458	72
-0.383314	-0.873659	73
-0.355487	-0.897487	74
-0.327950	-0.920194	75
-0.301445	-0.953165	76
