time = 7.1	Re = 0.1
0.188770	-0.066109	0
0.191308	-0.106982	1
0.197945	-0.141327	2
0.245826	-0.136101	3
0.274421	-0.106607	4
0.300828	-0.067666	5
0.319421	-0.010960	6
0.323341	0.020405	7
0.326698	0.052715	8
0.323313	0.087875	9
0.317720	0.124265	10
0.307097	0.159201	11
0.293998	0.194338	12
0.275742	0.228845	13
0.255560	0.262231	14
0.232716	0.295260	15
0.209606	0.327999	16
0.183647	0.364094	17
0.158665	0.404161	18
0.131646	0.455943	19
0.117626	0.489484	20
0.103725	0.525865	21
0.086199	0.578389	22
0.076197	0.611979	23
0.065806	0.648600	24
0.050381	0.699394	25
0.013690	0.690726	26
-0.021184	0.698154	27
-0.042699	0.691424	28
-0.034542	0.675944	29
-0.064143	0.664915	30
-0.098530	0.654322	31
-0.069583	0.670521	32
-0.042771	0.691469	33
-0.082018	0.650844	34
-0.122618	0.629567	35
-0.141023	0.617494	36
-0.152622	0.608371	37
-0.181511	0.592692	38
-0.149097	0.608375	39
-0.115140	0.624673	40
-0.080127	0.646648	41
-0.042981	0.691584	42
-0.077968	0.646042	43
-0.110566	0.624093	44
-0.142589	0.607481	45
-0.173442	0.591463	46
-0.217288	0.568667	47
-0.252065	0.547490	48
-0.262593	0.537722	49
-0.293932	0.519399	50
-0.324274	0.500848	51
-0.315413	0.502175	52
-0.355875	0.475587	53
-0.393056	0.448614	54
-0.419949	0.424920	55
-0.456942	0.390399	56
-0.462399	0.381450	57
-0.484038	0.358085	58
-0.505697	0.334202	59
-0.525219	0.307070	60
-0.544609	0.278874	61
-0.570038	0.232581	62
-0.585771	0.200156	63
-0.601136	0.166044	64
-0.615261	0.122049	65
-0.625127	0.087525	66
-0.634222	0.051416	67
-0.637226	0.023494	68
-0.641890	-0.013186	69
-0.645585	-0.051630	70
-0.645014	-0.087807	71
-0.642164	-0.144905	72
-0.635578	-0.194737	73
-0.625328	-0.245580	74
-0.613652	-0.285881	75
-0.599373	-0.328246	76
-0.581174	-0.372174	77
-0.559463	-0.417749	78
-0.539747	-0.451567	79
-0.517717	-0.486937	80
-0.490653	-0.525353	81
-0.459807	-0.565242	82
-0.433683	-0.594383	83
-0.405115	-0.624949	84
-0.367534	-0.660748	85
-0.324511	-0.698372	86
-0.287353	-0.726453	87
-0.244730	-0.755945	88
-0.198819	-0.782572	89
-0.145242	-0.808358	90
-0.116435	-0.817931	91
-0.087609	-0.827367	92
-0.055239	-0.833946	93
-0.023267	-0.839723	94
0.008647	-0.841367	95
0.040027	-0.842766	96
0.072426	-0.840675	97
0.103862	-0.838450	98
0.155858	-0.829160	99
0.206044	-0.817397	100
0.252573	-0.803464	101
0.297996	-0.788868	102
0.338538	-0.773659	103
0.378925	-0.758044	104
0.417772	-0.740987	105
0.456861	-0.723061	106
0.490976	-0.705199	107
0.525569	-0.686504	108
0.558864	-0.666317	109
0.592272	-0.645173	110
0.622350	-0.623444	111
0.653181	-0.600625	112
0.682960	-0.575805	113
0.713893	-0.549513	114
0.738519	-0.525280	115
0.763638	-0.499722	116
0.787063	-0.472899	117
0.811064	-0.444868	118
0.831544	-0.417313	119
0.853195	-0.388211	120
0.873978	-0.355922	121
0.895306	-0.320897	122
0.920442	-0.281702	123
0.943694	-0.245276	124
0.977084	-0.210911	125
