time = 1.35	Re = 0.1
0.164504	0.114247	0
0.205655	0.127571	1
0.237696	0.157986	2
0.263584	0.200625	3
0.283356	0.253752	4
0.289894	0.284740	5
0.296165	0.315961	6
0.298783	0.351312	7
0.300610	0.387234	8
0.298381	0.426252	9
0.294425	0.466532	10
0.286101	0.509087	11
0.275026	0.553105	12
0.258473	0.598640	13
0.237270	0.645353	14
0.208830	0.691992	15
0.172649	0.737617	16
0.150017	0.757652	17
0.127290	0.777621	18
0.076570	0.809339	19
0.025376	0.831398	20
-0.022855	0.848612	21
-0.066584	0.861868	22
-0.106990	0.874494	23
-0.142599	0.886278	24
-0.176549	0.899172	25
-0.205836	0.912394	26
-0.233809	0.927119	27
-0.273667	0.962965	28
