time = 6.55	Re = 0.1
0.194052	-0.048488	0
0.200637	-0.086182	1
0.209243	-0.119042	2
0.255409	-0.109653	3
0.281364	-0.078934	4
0.304602	-0.040111	5
0.319468	0.015412	6
0.321704	0.045863	7
0.323737	0.076586	8
0.319131	0.110368	9
0.312872	0.144893	10
0.301983	0.178388	11
0.289222	0.211868	12
0.271620	0.245314	13
0.252659	0.277738	14
0.231280	0.310427	15
0.209750	0.343191	16
0.185437	0.379221	17
0.161926	0.418827	18
0.136075	0.468923	19
0.122646	0.500422	20
0.109065	0.533859	21
0.092117	0.580543	22
0.082571	0.609276	23
0.072999	0.638138	24
0.063952	0.668440	25
0.046792	0.700033	26
-0.002039	0.695658	27
-0.035060	0.698544	28
-0.070391	0.690909	29
-0.043185	0.691698	30
-0.068733	0.672791	31
-0.095381	0.656557	32
-0.109716	0.644799	33
-0.119779	0.635277	34
-0.142689	0.622412	35
-0.093476	0.645226	36
-0.067578	0.664656	37
-0.042919	0.691551	38
-0.066716	0.662670	39
-0.090970	0.642160	40
-0.138646	0.617672	41
-0.174022	0.599578	42
-0.204137	0.581366	43
-0.214870	0.571345	44
-0.242305	0.556887	45
-0.269600	0.542423	46
-0.263196	0.541170	47
-0.300339	0.520503	48
-0.335505	0.499629	49
-0.362360	0.480229	50
-0.399727	0.452662	51
-0.406453	0.444046	52
-0.451716	0.406418	53
-0.473593	0.383555	54
-0.495435	0.360196	55
-0.526132	0.320320	56
-0.545806	0.292482	57
-0.565434	0.263503	58
-0.586043	0.224371	59
-0.600989	0.193991	60
-0.615602	0.162512	61
-0.623332	0.136294	62
-0.634100	0.103134	63
-0.644439	0.068721	64
-0.650401	0.034591	65
-0.658298	-0.018609	66
-0.661616	-0.065937	67
-0.661984	-0.114670	68
-0.659000	-0.154252	69
-0.654243	-0.195913	70
-0.646277	-0.239839	71
-0.635713	-0.285565	72
-0.624443	-0.320518	73
-0.611739	-0.356796	74
-0.594940	-0.396628	75
-0.575519	-0.437912	76
-0.557718	-0.468776	77
-0.538672	-0.500649	78
-0.513142	-0.538230	79
-0.484453	-0.577156	80
-0.459251	-0.606553	81
-0.431872	-0.637089	82
-0.402783	-0.665569	83
-0.371075	-0.694952	84
-0.337876	-0.722085	85
-0.301327	-0.750181	86
-0.262118	-0.776020	87
-0.218079	-0.801949	88
-0.175498	-0.822357	89
-0.128429	-0.841178	90
-0.077817	-0.855230	91
-0.024248	-0.865103	92
0.027197	-0.868847	93
0.078651	-0.868769	94
0.128806	-0.864344	95
0.177237	-0.857521	96
0.219175	-0.848898	97
0.259958	-0.839786	98
0.299219	-0.829148	99
0.337699	-0.818246	100
0.373281	-0.806465	101
0.408843	-0.794654	102
0.443802	-0.781021	103
0.479132	-0.766901	104
0.508916	-0.752674	105
0.539182	-0.738294	106
0.568468	-0.722608	107
0.598270	-0.706660	108
0.625315	-0.689631	109
0.653528	-0.672328	110
0.682099	-0.652274	111
0.711836	-0.630549	112
0.746875	-0.607202	113
0.779460	-0.585936	114
0.820111	-0.571350	115
