time = 2.25	Re = 0.1
0.178283	0.091049	0
0.221966	0.088673	1
0.253902	0.116882	2
0.276172	0.165545	3
0.282247	0.197659	4
0.287502	0.230104	5
0.287763	0.268224	6
0.286418	0.307580	7
0.280146	0.351757	8
0.271473	0.397619	9
0.257132	0.447980	10
0.238781	0.501954	11
0.225999	0.531398	12
0.213076	0.561140	13
0.196023	0.593614	14
0.177815	0.627334	15
0.152571	0.663914	16
0.120319	0.703167	17
0.095332	0.722261	18
0.069137	0.740122	19
0.036613	0.747657	20
0.006089	0.755778	21
-0.024067	0.757316	22
-0.054326	0.758564	23
-0.107786	0.750525	24
-0.151606	0.738138	25
-0.191505	0.728349	26
-0.226375	0.718445	27
-0.262044	0.711151	28
-0.293151	0.703305	29
-0.327973	0.697420	30
-0.358179	0.691154	31
-0.388423	0.684672	32
-0.417875	0.678689	33
-0.447321	0.672696	34
-0.501378	0.660274	35
-0.554162	0.647711	36
-0.603679	0.634755	37
-0.652675	0.621226	38
-0.697223	0.607818	39
-0.743079	0.592626	40
-0.775350	0.592029	41
-0.808215	0.590442	42
