time = 3.5	Re = 0.1
0.193007	0.055102	0
0.235167	0.028405	1
0.269665	0.053153	2
0.281428	0.081944	3
0.292687	0.111205	4
0.296522	0.151163	5
0.296977	0.192360	6
0.290077	0.239604	7
0.279274	0.288329	8
0.262035	0.341479	9
0.240805	0.397581	10
0.226884	0.428561	11
0.212915	0.460082	12
0.196344	0.495228	13
0.178715	0.532458	14
0.156637	0.575070	15
0.130741	0.623912	16
0.111979	0.654457	17
0.089548	0.688059	18
0.063012	0.707372	19
0.034119	0.720539	20
-0.024678	0.725918	21
-0.055409	0.721574	22
-0.082983	0.712947	23
-0.119216	0.692006	24
-0.149161	0.673435	25
-0.181709	0.658539	26
-0.207762	0.644003	27
-0.241415	0.630938	28
-0.260252	0.619072	29
-0.295834	0.606005	30
-0.317066	0.594386	31
-0.346037	0.581583	32
-0.398043	0.556540	33
-0.442389	0.531513	34
-0.489601	0.503907	35
-0.527776	0.477628	36
-0.569691	0.447688	37
-0.602861	0.419695	38
-0.641958	0.385879	39
-0.672983	0.354951	40
-0.702716	0.322258	41
-0.730787	0.288814	42
-0.757594	0.253886	43
-0.780241	0.220556	44
-0.802009	0.185948	45
-0.821627	0.151030	46
-0.840568	0.114884	47
-0.856509	0.079980	48
-0.871913	0.044191	49
-0.885798	0.007925	50
-0.899217	-0.028905	51
-0.909149	-0.063301	52
-0.918469	-0.098556	53
-0.926207	-0.135395	54
-0.933998	-0.173157	55
-0.950260	-0.218002	56
-0.970619	-0.243395	57
