time = 3.9	Re = 0.1
0.195550	0.044552	0
0.236533	0.008200	1
0.272290	0.031675	2
0.285272	0.061409	3
0.297043	0.092503	4
0.301035	0.135002	5
0.300641	0.179059	6
0.291953	0.229123	7
0.278506	0.280503	8
0.258091	0.335885	9
0.245788	0.365039	10
0.233336	0.394400	11
0.217704	0.426668	12
0.202044	0.459868	13
0.183701	0.497357	14
0.164069	0.538114	15
0.139500	0.586006	16
0.124507	0.614795	17
0.108878	0.644625	18
0.083876	0.685751	19
0.051652	0.710008	20
0.019194	0.716896	21
-0.017132	0.714223	22
-0.057372	0.717184	23
-0.083284	0.703131	24
-0.104636	0.690196	25
-0.117890	0.677017	26
-0.141391	0.666739	27
-0.174698	0.648334	28
-0.204145	0.631231	29
-0.241032	0.614741	30
-0.268337	0.599625	31
-0.306035	0.583401	32
-0.324855	0.570800	33
-0.364096	0.552939	34
-0.385780	0.539151	35
-0.416370	0.522074	36
-0.443239	0.505440	37
-0.470094	0.488480	38
-0.514482	0.455412	39
-0.561027	0.417725	40
-0.597377	0.382863	41
-0.636857	0.342289	42
-0.666778	0.305688	43
-0.701576	0.260613	44
-0.727807	0.220464	45
-0.751833	0.178421	46
-0.773453	0.135565	47
-0.793070	0.091082	48
-0.808557	0.049334	49
-0.822650	0.006195	50
-0.834230	-0.036594	51
-0.844387	-0.080760	52
-0.851355	-0.122758	53
-0.857164	-0.165811	54
-0.860782	-0.208602	55
-0.863238	-0.252498	56
-0.862851	-0.292742	57
-0.861662	-0.333880	58
-0.857905	-0.375541	59
-0.852765	-0.419350	60
-0.852369	-0.473763	61
-0.861748	-0.508973	62
