time = 5.95	Re = 0.1
0.197913	-0.027926	0
0.208793	-0.061934	1
0.220136	-0.092733	2
0.264078	-0.079214	3
0.286831	-0.047621	4
0.306622	-0.009605	5
0.317792	0.043911	6
0.319441	0.101816	7
0.313946	0.133749	8
0.307487	0.166283	9
0.296686	0.198005	10
0.284797	0.229700	11
0.268344	0.261945	12
0.250919	0.293604	13
0.231329	0.325845	14
0.211714	0.358250	15
0.189023	0.394258	16
0.166971	0.433107	17
0.142535	0.480867	18
0.129685	0.510109	19
0.116702	0.540181	20
0.100405	0.580898	21
0.082653	0.627748	22
0.068352	0.667419	23
0.050697	0.686506	24
0.014086	0.701553	25
-0.021406	0.696229	26
-0.057199	0.695744	27
-0.079163	0.681160	28
-0.089239	0.668388	29
-0.104969	0.656509	30
-0.073233	0.670747	31
-0.042946	0.691561	32
-0.072988	0.664126	33
-0.105869	0.646638	34
-0.132035	0.632868	35
-0.156952	0.616436	36
-0.167694	0.605391	37
-0.212717	0.583419	38
-0.209427	0.579355	39
-0.241321	0.563937	40
-0.272298	0.548486	41
-0.297555	0.532883	42
-0.332912	0.511843	43
-0.340724	0.503567	44
-0.384898	0.475463	45
-0.430793	0.438972	46
-0.464974	0.406397	47
-0.487326	0.383898	48
-0.509753	0.360971	49
-0.535507	0.328052	50
-0.554529	0.302939	51
-0.573412	0.277355	52
-0.585669	0.253929	53
-0.601836	0.225830	54
-0.617884	0.197086	55
-0.630112	0.166623	56
-0.648038	0.120037	57
-0.660737	0.077792	58
-0.671353	0.033872	59
-0.677032	-0.002926	60
-0.681882	-0.041492	61
-0.684337	-0.082877	62
-0.685188	-0.126095	63
-0.682906	-0.160357	64
-0.679934	-0.195606	65
-0.674209	-0.235049	66
-0.666853	-0.275912	67
-0.658289	-0.307671	68
-0.649171	-0.339979	69
-0.635796	-0.378780	70
-0.620446	-0.418753	71
-0.605586	-0.449918	72
-0.589734	-0.481810	73
-0.571860	-0.512361	74
-0.552782	-0.543533	75
-0.532214	-0.572867	76
-0.510461	-0.602891	77
-0.486778	-0.631431	78
-0.461516	-0.660616	79
-0.436892	-0.685331	80
-0.411206	-0.710510	81
-0.383128	-0.734746	82
-0.353498	-0.759242	83
-0.322898	-0.781283	84
-0.290582	-0.803378	85
-0.254998	-0.824231	86
-0.216975	-0.844563	87
-0.179423	-0.861015	88
-0.140081	-0.876248	89
-0.098344	-0.888637	90
-0.055311	-0.898822	91
-0.012997	-0.905354	92
0.029413	-0.909956	93
0.072812	-0.911467	94
0.115371	-0.911675	95
0.152139	-0.909262	96
0.187989	-0.906559	97
0.223294	-0.902136	98
0.257991	-0.897761	99
0.290475	-0.891666	100
0.322652	-0.886070	101
0.356750	-0.878278	102
0.390515	-0.870155	103
0.429833	-0.862904	104
0.465818	-0.857831	105
0.506145	-0.862510	106
