time = 2.8	Re = 0.1
0.185971	0.074746	0
0.229363	0.062839	1
0.262094	0.089635	2
0.283780	0.142434	3
0.288414	0.177962	4
0.291221	0.214203	5
0.288061	0.256463	6
0.282352	0.300172	7
0.271066	0.348745	8
0.256582	0.399540	9
0.246148	0.427672	10
0.235714	0.455805	11
0.222849	0.486605	12
0.209671	0.517865	13
0.192481	0.552602	14
0.173944	0.589285	15
0.149318	0.630931	16
0.117460	0.678604	17
0.091062	0.706448	18
0.053787	0.729067	19
0.007640	0.735974	20
-0.033502	0.740060	21
-0.074683	0.732998	22
-0.109096	0.722439	23
-0.133235	0.708906	24
-0.162644	0.699638	25
-0.183745	0.689046	26
-0.208610	0.680232	27
-0.254343	0.664144	28
-0.295116	0.648642	29
-0.338072	0.634214	30
-0.374838	0.619851	31
-0.415018	0.605520	32
-0.448704	0.591027	33
-0.488118	0.575514	34
-0.521110	0.560359	35
-0.553938	0.544028	36
-0.585789	0.527456	37
-0.617276	0.510038	38
-0.645543	0.492727	39
-0.673753	0.474897	40
-0.700705	0.456362	41
-0.727743	0.437474	42
-0.752426	0.418463	43
-0.777094	0.399324	44
-0.801053	0.379274	45
-0.824967	0.359102	46
-0.867234	0.319949	47
-0.888279	0.298063	48
-0.909216	0.275900	49
-0.941639	0.253369	50
-0.970651	0.241521	51
