time = 6.9	Re = 0.1
0.190897	-0.059767	0
0.194870	-0.099579	1
0.202155	-0.133463	2
0.249447	-0.126679	3
0.277144	-0.096693	4
0.302407	-0.057711	5
0.319628	-0.001380	6
0.322909	0.029689	7
0.325743	0.061455	8
0.321872	0.096181	9
0.315995	0.131872	10
0.305231	0.166312	11
0.292193	0.200879	12
0.274137	0.234938	13
0.254368	0.267964	14
0.232016	0.300905	15
0.209504	0.333618	16
0.184143	0.369726	17
0.159674	0.409700	18
0.133120	0.460857	19
0.119285	0.493714	20
0.105492	0.529029	21
0.088227	0.579323	22
0.078360	0.611109	23
0.068041	0.644786	24
0.058905	0.683555	25
0.002776	0.698095	26
-0.040390	0.697266	27
-0.034125	0.680546	28
-0.089929	0.665688	29
-0.043093	0.691650	30
-0.076303	0.658083	31
-0.112242	0.638953	32
-0.129060	0.627259	33
-0.140229	0.618133	34
-0.166852	0.603492	35
-0.137235	0.617659	36
-0.106727	0.632045	37
-0.075266	0.652680	38
-0.042818	0.691503	39
-0.073587	0.651613	40
-0.102972	0.630616	41
-0.131814	0.615728	42
-0.160201	0.601048	43
-0.201009	0.580103	44
-0.234184	0.560141	45
-0.244789	0.550341	46
-0.274806	0.533519	47
-0.304214	0.516539	48
-0.296208	0.516908	49
-0.335671	0.492603	50
-0.372354	0.467959	51
-0.399398	0.445892	52
-0.436787	0.413973	53
-0.442724	0.405145	54
-0.464873	0.383430	55
-0.487048	0.361438	56
-0.507571	0.335843	57
-0.528022	0.309379	58
-0.555606	0.265366	59
-0.572929	0.234542	60
-0.589988	0.202214	61
-0.606699	0.159885	62
-0.618483	0.126755	63
-0.629734	0.092196	64
-0.634506	0.064815	65
-0.641515	0.029246	66
-0.647795	-0.007888	67
-0.649620	-0.043464	68
-0.650825	-0.099415	69
-0.647942	-0.148585	70
-0.641645	-0.198918	71
-0.633176	-0.239184	72
-0.622409	-0.281531	73
-0.607951	-0.325702	74
-0.590304	-0.371567	75
-0.573659	-0.405955	76
-0.555033	-0.441789	77
-0.531673	-0.480817	78
-0.505008	-0.521321	79
-0.481945	-0.551105	80
-0.456968	-0.582151	81
-0.424100	-0.618504	82
-0.386834	-0.656363	83
-0.354668	-0.684737	84
-0.318893	-0.714556	85
-0.280954	-0.742128	86
-0.238105	-0.770518	87
-0.192110	-0.795718	88
-0.139035	-0.819743	89
-0.082050	-0.837310	90
-0.050613	-0.843187	91
-0.019440	-0.848619	92
0.035973	-0.851496	93
0.091633	-0.849257	94
0.144309	-0.841793	95
0.194915	-0.831740	96
0.239649	-0.819735	97
0.283199	-0.807051	98
0.324896	-0.792933	99
0.366312	-0.778507	100
0.402492	-0.764113	101
0.438704	-0.749157	102
0.473660	-0.732637	103
0.508691	-0.715456	104
0.540646	-0.697462	105
0.573174	-0.678825	106
0.604948	-0.658109	107
0.637899	-0.636469	108
0.664756	-0.616033	109
0.692263	-0.594694	110
0.718432	-0.571982	111
0.745213	-0.548467	112
0.768623	-0.524728	113
0.793242	-0.499852	114
0.817319	-0.472010	115
0.842145	-0.441373	116
0.871630	-0.407486	117
0.899085	-0.376376	118
0.936868	-0.348712	119
