time = 6.05	Re = 0.1
0.197422	-0.031418	0
0.207606	-0.066057	1
0.218459	-0.097252	2
0.262796	-0.084381	3
0.286090	-0.052914	4
0.306442	-0.014693	5
0.318195	0.039199	6
0.320227	0.097693	7
0.314842	0.129933	8
0.308379	0.162810	9
0.297533	0.194805	10
0.285465	0.226831	11
0.268800	0.259254	12
0.251082	0.291081	13
0.231204	0.323362	14
0.211259	0.355854	15
0.188264	0.391920	16
0.166026	0.430849	17
0.141310	0.479076	18
0.128397	0.508652	19
0.115274	0.539320	20
0.098871	0.580991	21
0.080898	0.629452	22
0.066195	0.671041	23
0.053213	0.694228	24
-0.000016	0.701608	25
-0.033005	0.696093	26
-0.071044	0.688990	27
-0.084744	0.673937	28
-0.094206	0.662155	29
-0.111034	0.650426	30
-0.076366	0.665874	31
-0.042784	0.691475	32
-0.075844	0.660018	33
-0.111022	0.641572	34
-0.138740	0.627224	35
-0.164496	0.610549	36
-0.175154	0.599808	37
-0.221878	0.576814	38
-0.217995	0.573252	39
-0.250900	0.556997	40
-0.282731	0.540731	41
-0.308349	0.524578	42
-0.344204	0.502547	43
-0.351881	0.494223	44
-0.396469	0.464650	45
-0.442222	0.426589	46
-0.475992	0.392813	47
-0.497997	0.369413	48
-0.520094	0.345484	49
-0.545141	0.311483	50
-0.563621	0.285450	51
-0.581926	0.258845	52
-0.593511	0.234917	53
-0.608893	0.205897	54
-0.624099	0.176129	55
-0.635386	0.144978	56
-0.651770	0.097126	57
-0.663031	0.053885	58
-0.672069	0.008994	59
-0.676382	-0.028409	60
-0.679710	-0.067625	61
-0.680533	-0.109614	62
-0.679565	-0.153465	63
-0.675835	-0.187988	64
-0.671325	-0.223592	65
-0.663776	-0.263290	66
-0.654484	-0.304424	67
-0.644395	-0.336164	68
-0.633626	-0.368537	69
-0.618260	-0.407301	70
-0.600750	-0.447228	71
-0.584152	-0.478149	72
-0.566473	-0.509932	73
-0.546796	-0.540192	74
-0.525792	-0.571122	75
-0.503405	-0.600121	76
-0.479571	-0.629834	77
-0.453817	-0.657942	78
-0.426206	-0.686680	79
-0.399473	-0.710955	80
-0.371315	-0.735697	81
-0.340693	-0.759424	82
-0.308138	-0.783305	83
-0.274462	-0.804490	84
-0.238413	-0.825450	85
-0.198885	-0.844807	86
-0.156541	-0.862840	87
-0.115215	-0.876261	88
-0.072290	-0.887705	89
-0.027805	-0.895601	90
0.017050	-0.901030	91
0.060009	-0.902914	92
0.102353	-0.903090	93
0.144828	-0.900458	94
0.186160	-0.897071	95
0.221466	-0.891945	96
0.255997	-0.886905	97
0.289909	-0.880335	98
0.323464	-0.873929	99
0.354783	-0.865898	100
0.386235	-0.858395	101
0.419537	-0.848748	102
0.452557	-0.839099	103
0.490638	-0.829805	104
0.525818	-0.821678	105
0.566570	-0.822937	106
