time = 3.6	Re = 0.1
0.193716	0.052491	0
0.235649	0.023365	1
0.270444	0.047820	2
0.282468	0.076829	3
0.293845	0.106564	4
0.297666	0.147193	5
0.297882	0.189079	6
0.290498	0.237037	7
0.279018	0.286438	8
0.260965	0.340178	9
0.249913	0.368529	10
0.238832	0.396922	11
0.224458	0.428255	12
0.210056	0.460202	13
0.193000	0.495961	14
0.174886	0.534026	15
0.152189	0.577877	16
0.125075	0.628905	17
0.105287	0.661477	18
0.078282	0.699024	19
0.041555	0.713555	20
0.011358	0.721344	21
-0.018850	0.722970	22
-0.050110	0.723573	23
-0.076999	0.710937	24
-0.100430	0.700255	25
-0.134070	0.680257	26
-0.163426	0.662330	27
-0.196866	0.647231	28
-0.223141	0.632729	29
-0.257803	0.619054	30
-0.276724	0.607085	31
-0.313254	0.592982	32
-0.334670	0.580901	33
-0.364127	0.567146	34
-0.416793	0.540156	35
-0.461303	0.513245	36
-0.508579	0.483242	37
-0.546495	0.454883	38
-0.588039	0.422325	39
-0.620632	0.392197	40
-0.658963	0.355532	41
-0.689080	0.322281	42
-0.717700	0.287214	43
-0.744424	0.251371	44
-0.769686	0.213964	45
-0.790756	0.178412	46
-0.810785	0.141527	47
-0.828583	0.104422	48
-0.845623	0.066004	49
-0.859714	0.029144	50
-0.873162	-0.008572	51
-0.884710	-0.046478	52
-0.895227	-0.085291	53
-0.902681	-0.121718	54
-0.910027	-0.158844	55
-0.915349	-0.197025	56
-0.920202	-0.236626	57
-0.932670	-0.284315	58
-0.950651	-0.312490	59
