time = 2.05	Re = 0.1
0.175269	0.096794	0
0.218743	0.097681	1
0.250545	0.126409	2
0.273348	0.173603	3
0.280106	0.204511	4
0.286365	0.235580	5
0.287935	0.272257	6
0.288256	0.309847	7
0.283869	0.352277	8
0.277397	0.396167	9
0.265680	0.444109	10
0.250369	0.495113	11
0.228404	0.550354	12
0.213900	0.580268	13
0.198961	0.610640	14
0.178494	0.643173	15
0.155117	0.677076	16
0.122978	0.712759	17
0.077978	0.744816	18
0.023369	0.761980	19
-0.029164	0.769382	20
-0.079129	0.767697	21
-0.122988	0.762268	22
-0.159955	0.753936	23
-0.195428	0.748059	24
-0.226307	0.741637	25
-0.259393	0.737817	26
-0.317264	0.729484	27
-0.373140	0.723117	28
-0.424387	0.717033	29
-0.474454	0.711612	30
-0.521381	0.706171	31
-0.567962	0.700945	32
-0.610437	0.695887	33
-0.654060	0.689894	34
-0.712475	0.702275	35
