time = 2.65	Re = 0.1
0.183977	0.079257	0
0.227573	0.070012	1
0.260017	0.097216	2
0.281742	0.148857	3
0.286705	0.183443	4
0.290125	0.218657	5
0.287866	0.259797	6
0.283317	0.302362	7
0.273379	0.349815	8
0.260438	0.399312	9
0.241269	0.454056	10
0.229338	0.483860	11
0.217205	0.513920	12
0.201196	0.547121	13
0.184156	0.581789	14
0.161692	0.620607	15
0.134748	0.663364	16
0.113958	0.687814	17
0.090793	0.712469	18
0.051246	0.732141	19
0.012766	0.740976	20
-0.027259	0.742542	21
-0.065810	0.741531	22
-0.096375	0.730383	23
-0.127410	0.721895	24
-0.150122	0.711114	25
-0.174802	0.702533	26
-0.219752	0.687101	27
-0.259761	0.672552	28
-0.301345	0.659889	29
-0.337325	0.647247	30
-0.376319	0.635404	31
-0.409405	0.623164	32
-0.447835	0.610812	33
-0.480357	0.598495	34
-0.512850	0.585249	35
-0.544446	0.571967	36
-0.575844	0.558065	37
-0.604243	0.544057	38
-0.632613	0.529734	39
-0.659932	0.514752	40
-0.687329	0.499621	41
-0.737727	0.468656	42
-0.786991	0.435915	43
-0.831123	0.403989	44
-0.875858	0.368202	45
-0.909460	0.352145	46
-0.940056	0.344703	47
