time = 1.25	Re = 0.1
0.162979	0.116394	0
0.203604	0.131599	1
0.235785	0.162296	2
0.262241	0.204332	3
0.283072	0.256175	4
0.290355	0.286316	5
0.297478	0.316600	6
0.301144	0.350819	7
0.304193	0.385490	8
0.303396	0.423125	9
0.301127	0.461825	10
0.294766	0.502649	11
0.286099	0.544668	12
0.272629	0.587989	13
0.255378	0.632207	14
0.232292	0.676369	15
0.203607	0.720024	16
0.167998	0.760510	17
0.127204	0.796331	18
0.083059	0.824413	19
0.039714	0.847483	20
-0.000888	0.865695	21
-0.039073	0.882429	22
-0.073114	0.897470	23
-0.105129	0.913178	24
-0.132894	0.928333	25
-0.159125	0.944401	26
-0.193297	0.981914	27
