time = 1.85	Re = 0.1
0.172120	0.102355	0
0.215244	0.106566	1
0.247029	0.135700	2
0.270506	0.181534	3
0.278026	0.211195	4
0.285342	0.240967	5
0.288272	0.276090	6
0.290283	0.311884	7
0.287836	0.352445	8
0.283669	0.394213	9
0.274622	0.439682	10
0.262395	0.487705	11
0.244269	0.539187	12
0.232312	0.566712	13
0.220355	0.594236	14
0.203768	0.623452	15
0.186137	0.653241	16
0.162926	0.684493	17
0.135231	0.716043	18
0.097920	0.744839	19
0.053783	0.765995	20
0.007266	0.777080	21
-0.036721	0.783836	22
-0.077708	0.783710	23
-0.115567	0.782275	24
-0.148374	0.778364	25
-0.180956	0.776534	26
-0.237599	0.771638	27
-0.290716	0.769499	28
-0.338941	0.768332	29
-0.385677	0.768537	30
-0.429241	0.769485	31
-0.472337	0.771224	32
-0.511445	0.773202	33
-0.551221	0.775297	34
-0.605287	0.796432	35
