time = 2.9	Re = 0.1
0.187246	0.071678	0
0.230451	0.058014	1
0.263390	0.084541	2
0.285117	0.138085	3
0.289563	0.174269	4
0.291980	0.211195	5
0.288239	0.254185	6
0.281767	0.298645	7
0.269614	0.347906	8
0.254105	0.399563	9
0.243133	0.428146	10
0.232146	0.456806	11
0.218679	0.488255	12
0.204837	0.520324	13
0.186871	0.556116	14
0.167301	0.594260	15
0.141094	0.638095	16
0.123401	0.663705	17
0.104966	0.689633	18
0.070980	0.719235	19
0.025477	0.732585	20
-0.020943	0.735691	21
-0.064657	0.734171	22
-0.101044	0.720021	23
-0.132394	0.708109	24
-0.154163	0.694814	25
-0.183761	0.685388	26
-0.204510	0.674887	27
-0.229809	0.665828	28
-0.276429	0.649076	29
-0.317789	0.632675	30
-0.361648	0.616824	31
-0.398905	0.601118	32
-0.439723	0.584926	33
-0.473732	0.568794	34
-0.513613	0.550971	35
-0.546761	0.533783	36
-0.579562	0.515254	37
-0.611396	0.496374	38
-0.642759	0.476518	39
-0.670775	0.456911	40
-0.698640	0.436661	41
-0.725168	0.415762	42
-0.751779	0.394368	43
-0.775906	0.373027	44
-0.800000	0.351444	45
-0.823197	0.328960	46
-0.846238	0.306187	47
-0.886426	0.262169	48
-0.906093	0.237714	49
-0.925779	0.212862	50
-0.957089	0.186588	51
-0.985720	0.172703	52
