time = 3.25	Re = 0.1
0.191035	0.061503	0
0.233585	0.040843	1
0.267383	0.066385	2
0.278563	0.094438	3
0.289647	0.122568	4
0.293625	0.160937	5
0.294803	0.200416	6
0.289163	0.245863	7
0.280103	0.292863	8
0.264954	0.344445	9
0.246032	0.398835	10
0.233267	0.428892	11
0.220403	0.459341	12
0.205181	0.492855	13
0.188944	0.527983	14
0.168570	0.567581	15
0.145368	0.611455	16
0.129049	0.638007	17
0.112190	0.665074	18
0.084729	0.699797	19
0.036791	0.724902	20
-0.020015	0.728945	21
-0.071386	0.723670	22
-0.109304	0.703768	23
-0.141520	0.688645	24
-0.167739	0.673458	25
-0.199003	0.661413	26
-0.218187	0.649339	27
-0.250974	0.638405	28
-0.271872	0.627629	29
-0.299354	0.616836	30
-0.349370	0.596029	31
-0.392756	0.575177	32
-0.439120	0.553090	33
-0.477387	0.531679	34
-0.519496	0.507944	35
-0.553596	0.485189	36
-0.593793	0.458345	37
-0.626339	0.433321	38
-0.658056	0.406600	39
-0.688431	0.379228	40
-0.718081	0.350559	41
-0.743881	0.322886	42
-0.769211	0.294209	43
-0.792701	0.265063	44
-0.815824	0.234940	45
-0.835999	0.205466	46
-0.855803	0.175313	47
-0.874223	0.144368	48
-0.892127	0.112812	49
-0.907129	0.082966	50
-0.922088	0.052798	51
-0.935984	0.020700	52
-0.950200	-0.012425	53
-0.973934	-0.050502	54
-0.997411	-0.071901	55
