time = 1.9	Re = 0.1
0.172920	0.100982	0
0.216144	0.104342	1
0.247922	0.133399	2
0.271218	0.179560	3
0.278540	0.209540	4
0.285586	0.239629	5
0.288172	0.275155	6
0.289759	0.311397	7
0.286821	0.352436	8
0.282073	0.394746	9
0.272350	0.440841	10
0.259335	0.489615	11
0.240254	0.542019	12
0.227680	0.570113	13
0.214984	0.598316	14
0.197470	0.628295	15
0.178605	0.659018	16
0.153616	0.691347	17
0.122629	0.723688	18
0.080565	0.751310	19
0.033188	0.768822	20
-0.014630	0.776930	21
-0.059629	0.780702	22
-0.100093	0.777731	23
-0.137212	0.774474	24
-0.169327	0.769603	25
-0.201820	0.767135	26
-0.258514	0.761344	27
-0.312249	0.758274	28
-0.361208	0.756014	29
-0.408795	0.754968	30
-0.453241	0.754441	31
-0.497271	0.754569	32
-0.537308	0.754904	33
-0.578226	0.755104	34
-0.633198	0.774361	35
