time = 4.45	Re = 0.1
0.198447	0.025932	0
0.235927	-0.019719	1
0.273673	0.001708	2
0.288793	0.032514	3
0.301894	0.065986	4
0.306776	0.111820	5
0.305865	0.159740	6
0.295302	0.213707	7
0.278609	0.268515	8
0.266430	0.297607	9
0.254116	0.326556	10
0.239584	0.357008	11
0.224888	0.387756	12
0.207279	0.421324	13
0.189458	0.456647	14
0.169155	0.497109	15
0.147225	0.542832	16
0.133617	0.570746	17
0.119618	0.599198	18
0.102001	0.635510	19
0.080098	0.678436	20
0.035585	0.711318	21
-0.008462	0.713448	22
-0.054630	0.709534	23
-0.084311	0.692695	24
-0.095278	0.675071	25
-0.126031	0.661299	26
-0.143839	0.649516	27
-0.167032	0.637664	28
-0.176920	0.627947	29
-0.206824	0.615468	30
-0.244620	0.595827	31
-0.277122	0.577120	32
-0.319472	0.555778	33
-0.348515	0.537669	34
-0.390328	0.514556	35
-0.408767	0.499676	36
-0.450834	0.472922	37
-0.472076	0.455012	38
-0.502880	0.430473	39
-0.529153	0.407028	40
-0.555134	0.382593	41
-0.575531	0.359875	42
-0.595947	0.336986	43
-0.616673	0.311082	44
-0.637350	0.284517	45
-0.667540	0.237701	46
-0.683272	0.210378	47
-0.698880	0.182715	48
-0.720379	0.134902	49
-0.732176	0.105272	50
-0.743873	0.075259	51
-0.759294	0.023659	52
-0.771509	-0.029414	53
-0.780389	-0.082754	54
-0.786081	-0.137451	55
-0.787923	-0.187640	56
-0.787183	-0.239088	57
-0.783437	-0.289186	58
-0.777083	-0.340630	59
-0.768103	-0.388393	60
-0.756682	-0.436912	61
-0.742600	-0.484025	62
-0.726036	-0.532142	63
-0.707831	-0.574756	64
-0.687565	-0.618189	65
-0.664483	-0.660671	66
-0.637278	-0.705546	67
-0.622310	-0.734255	68
-0.608062	-0.762251	69
-0.599791	-0.799915	70
