time = 6.25	Re = 0.1
0.196250	-0.038347	0
0.205024	-0.074206	1
0.214914	-0.106175	2
0.260016	-0.094671	3
0.284403	-0.063411	4
0.305904	-0.024877	5
0.318859	0.029719	6
0.321727	0.089333	7
0.316602	0.122208	8
0.310177	0.155768	9
0.299289	0.188323	10
0.286887	0.220967	11
0.269820	0.253777	12
0.251582	0.285843	13
0.231097	0.318283	14
0.210492	0.350935	15
0.186972	0.386996	16
0.164260	0.426185	17
0.139054	0.475233	18
0.125960	0.505549	19
0.112612	0.537359	20
0.095990	0.580995	21
0.077622	0.632833	22
0.062282	0.679505	23
0.031784	0.695966	24
-0.027427	0.701541	25
-0.041796	0.690452	26
-0.082118	0.673813	27
-0.094814	0.661370	28
-0.103704	0.650808	29
-0.123220	0.638928	30
-0.083078	0.657007	31
-0.042935	0.691554	32
-0.081733	0.652433	33
-0.121541	0.631851	34
-0.152393	0.616131	35
-0.179875	0.598941	36
-0.190593	0.588545	37
-0.240709	0.563330	38
-0.235737	0.560712	39
-0.270469	0.542801	40
-0.303754	0.524799	41
-0.330008	0.507436	42
-0.366665	0.483309	43
-0.373973	0.474883	44
-0.419156	0.442187	45
-0.441732	0.421642	46
-0.464332	0.400933	47
-0.497078	0.364718	48
-0.518292	0.339533	49
-0.539567	0.313563	50
-0.563026	0.277436	51
-0.580234	0.249622	52
-0.597232	0.221031	53
-0.607339	0.196104	54
-0.620994	0.165344	55
-0.634433	0.133628	56
-0.643638	0.101172	57
-0.656838	0.050966	58
-0.665046	0.005937	59
-0.670774	-0.040720	60
-0.672225	-0.079153	61
-0.672433	-0.119540	62
-0.669838	-0.162535	63
-0.665131	-0.207379	64
-0.658419	-0.242252	65
-0.650697	-0.278319	66
-0.639535	-0.318303	67
-0.626242	-0.359725	68
-0.613037	-0.391254	69
-0.599010	-0.423580	70
-0.579542	-0.462016	71
-0.557643	-0.501694	72
-0.537606	-0.532070	73
-0.516192	-0.563442	74
-0.492941	-0.593027	75
-0.467963	-0.623371	76
-0.441669	-0.651602	77
-0.413345	-0.680630	78
-0.383059	-0.707846	79
-0.350195	-0.735747	80
-0.318625	-0.759105	81
-0.284591	-0.782827	82
-0.247562	-0.804970	83
-0.207351	-0.826773	84
-0.165808	-0.844925	85
-0.121047	-0.861180	86
-0.073065	-0.873620	87
-0.023201	-0.882718	88
0.022941	-0.886765	89
0.068758	-0.888278	90
0.113803	-0.886366	91
0.157533	-0.882691	92
0.197917	-0.876835	93
0.237291	-0.870458	94
0.276168	-0.862108	95
0.314513	-0.853948	96
0.347072	-0.844910	97
0.379496	-0.836202	98
0.411524	-0.826060	99
0.443664	-0.816328	100
0.472880	-0.804819	101
0.502835	-0.793470	102
0.534012	-0.779648	103
0.565465	-0.765492	104
0.603191	-0.750550	105
0.637925	-0.737489	106
0.679471	-0.731948	107
