time = 4.5	Re = 0.1
0.198622	0.024190	0
0.235731	-0.022241	1
0.273665	-0.001020	2
0.289006	0.029863	3
0.302260	0.063522	4
0.307268	0.109662	5
0.306345	0.157939	6
0.295644	0.212256	7
0.278686	0.267349	8
0.266337	0.296566	9
0.253831	0.325628	10
0.239115	0.356166	11
0.224220	0.387031	12
0.206437	0.420706	13
0.188434	0.456203	14
0.167969	0.496929	15
0.145868	0.543097	16
0.132110	0.571393	17
0.117988	0.600321	18
0.100088	0.637485	19
0.077135	0.682347	20
0.026239	0.711526	21
-0.017940	0.713406	22
-0.062879	0.704622	23
-0.089403	0.687513	24
-0.099115	0.671012	25
-0.130736	0.657100	26
-0.148686	0.645409	27
-0.172410	0.633422	28
-0.182150	0.623871	29
-0.212666	0.611093	30
-0.251030	0.591133	31
-0.283713	0.572164	32
-0.326492	0.550253	33
-0.355642	0.531778	34
-0.397674	0.507910	35
-0.416072	0.492772	36
-0.458209	0.465108	37
-0.479356	0.446784	38
-0.510056	0.421510	39
-0.536129	0.397403	40
-0.561906	0.372244	41
-0.582057	0.348979	42
-0.602163	0.325487	43
-0.622574	0.298934	44
-0.642874	0.271676	45
-0.672284	0.223821	46
-0.687515	0.195885	47
-0.702587	0.167567	48
-0.723134	0.118809	49
-0.734312	0.088615	50
-0.745361	0.057973	51
-0.759618	0.005500	52
-0.770530	-0.048401	53
-0.778017	-0.102519	54
-0.782239	-0.157938	55
-0.782636	-0.208682	56
-0.780370	-0.260642	57
-0.775046	-0.311160	58
-0.766961	-0.362960	59
-0.756361	-0.410981	60
-0.743208	-0.459684	61
-0.727357	-0.506859	62
-0.708805	-0.554925	63
-0.688811	-0.597460	64
-0.666743	-0.640807	65
-0.641793	-0.682982	66
-0.612133	-0.727718	67
-0.596031	-0.755954	68
-0.580799	-0.783464	69
-0.569574	-0.822513	70
