time = 6.7	Re = 0.1
0.192785	-0.053367	0
0.198238	-0.092001	1
0.206260	-0.125315	2
0.252921	-0.117004	3
0.279638	-0.086629	4
0.303749	-0.047666	5
0.319605	0.008203	6
0.322280	0.038944	7
0.324641	0.070137	8
0.320332	0.104338	9
0.314228	0.139356	10
0.303369	0.173282	11
0.290463	0.207206	12
0.272648	0.240920	13
0.253332	0.273590	14
0.231525	0.306395	15
0.209577	0.339132	16
0.184817	0.375207	17
0.160899	0.414986	18
0.134747	0.465553	19
0.121140	0.497643	20
0.107461	0.531891	21
0.090374	0.580107	22
0.080685	0.610118	23
0.070813	0.640925	24
0.061628	0.674191	25
0.027729	0.698254	26
-0.018029	0.695708	27
-0.053596	0.696205	28
-0.079921	0.678468	29
-0.042946	0.691562	30
-0.070791	0.666154	31
-0.102234	0.648832	32
-0.117766	0.637110	33
-0.128306	0.627899	34
-0.152817	0.614291	35
-0.099079	0.639515	36
-0.070722	0.659271	37
-0.043154	0.691674	38
-0.069549	0.657670	39
-0.095955	0.637158	40
-0.147698	0.610566	41
-0.185384	0.591269	42
-0.216761	0.572415	43
-0.227491	0.562501	44
-0.256146	0.547036	45
-0.284318	0.531554	46
-0.277174	0.531005	47
-0.315441	0.508821	48
-0.351369	0.486378	49
-0.378381	0.465869	50
-0.415868	0.436474	51
-0.422240	0.427776	52
-0.444744	0.407691	53
-0.467256	0.387557	54
-0.488595	0.363534	55
-0.509923	0.338840	56
-0.539377	0.297158	57
-0.558126	0.268023	58
-0.576742	0.237583	59
-0.595711	0.197035	60
-0.609426	0.165440	61
-0.622629	0.132597	62
-0.629111	0.105818	63
-0.638322	0.071606	64
-0.646997	0.035926	65
-0.651205	0.001120	66
-0.656301	-0.053372	67
-0.657019	-0.101585	68
-0.654568	-0.151110	69
-0.649261	-0.191090	70
-0.641962	-0.233147	71
-0.631237	-0.277287	72
-0.617661	-0.323187	73
-0.604077	-0.357972	74
-0.588841	-0.394142	75
-0.569211	-0.433691	76
-0.546712	-0.474691	77
-0.526633	-0.505120	78
-0.505091	-0.536667	79
-0.476436	-0.573723	80
-0.444269	-0.612184	81
-0.416253	-0.641069	82
-0.385568	-0.671218	83
-0.353103	-0.699238	84
-0.317316	-0.728272	85
-0.279671	-0.754885	86
-0.237377	-0.782236	87
-0.191672	-0.806594	88
-0.139393	-0.829355	89
-0.089512	-0.844733	90
-0.035695	-0.855846	91
0.019132	-0.860672	92
0.074232	-0.860770	93
0.124458	-0.855854	94
0.173062	-0.848362	95
0.219311	-0.838175	96
0.264080	-0.827094	97
0.302913	-0.815507	98
0.341332	-0.803813	99
0.378608	-0.790800	100
0.415433	-0.777532	101
0.449170	-0.763341	102
0.483102	-0.748441	103
0.516736	-0.731648	104
0.551279	-0.714478	105
0.579828	-0.697756	106
0.608964	-0.680474	107
0.636969	-0.661822	108
0.665729	-0.642616	109
0.691487	-0.622683	110
0.718476	-0.602306	111
0.745533	-0.579090	112
0.773357	-0.553562	113
0.806603	-0.525386	114
0.837380	-0.499684	115
0.877836	-0.477062	116
