time = 2.85	Re = 0.1
0.186614	0.073218	0
0.229918	0.060429	1
0.262751	0.087090	2
0.284451	0.140265	3
0.288988	0.176120	4
0.291598	0.212703	5
0.288145	0.255329	6
0.282054	0.299415	7
0.270333	0.348334	8
0.255334	0.399564	9
0.244630	0.427924	10
0.233917	0.456321	11
0.220742	0.487453	12
0.207231	0.519115	13
0.189657	0.554373	14
0.170604	0.591777	15
0.145197	0.634497	16
0.111404	0.683996	17
0.081902	0.713134	18
0.039537	0.731433	19
-0.006608	0.736051	20
-0.049223	0.737982	21
-0.088699	0.726835	22
-0.121184	0.715274	23
-0.143932	0.701817	24
-0.173302	0.692441	25
-0.194204	0.681888	26
-0.219303	0.672998	27
-0.265442	0.656595	28
-0.306556	0.640673	29
-0.349950	0.625552	30
-0.386978	0.610546	31
-0.427486	0.595298	32
-0.461342	0.579999	33
-0.501009	0.563350	34
-0.534079	0.547183	35
-0.566908	0.529769	36
-0.598784	0.512047	37
-0.630238	0.493427	38
-0.658391	0.474976	39
-0.686454	0.455938	40
-0.713214	0.436220	41
-0.740051	0.416081	42
-0.764485	0.395895	43
-0.788897	0.375537	44
-0.812498	0.354258	45
-0.836042	0.332803	46
-0.877370	0.291220	47
-0.897714	0.268058	48
-0.918025	0.244445	49
-0.949882	0.220104	50
-0.978659	0.207153	51
