time = 0.95	Re = 0.1
0.158300	0.122546	0
0.197272	0.143281	1
0.229997	0.174933	2
0.258326	0.215218	3
0.282452	0.263177	4
0.301686	0.318162	5
0.308588	0.348780	6
0.315283	0.379568	7
0.318779	0.412923	8
0.321619	0.446765	9
0.321168	0.482370	10
0.319643	0.518547	11
0.314597	0.555697	12
0.307978	0.593219	13
0.297636	0.630777	14
0.285265	0.668232	15
0.269478	0.704628	16
0.251757	0.740166	17
0.231158	0.773506	18
0.209338	0.805302	19
0.186461	0.834111	20
0.163309	0.861534	21
0.141004	0.886262	22
0.119270	0.910553	23
0.079622	0.955249	24
0.056655	0.999661	25
