time = 5.6	Re = 0.1
0.199246	-0.015316	0
0.212355	-0.047123	1
0.225491	-0.076431	2
0.267982	-0.060743	3
0.288834	-0.029041	4
0.306755	0.008271	5
0.316037	0.060283	6
0.316545	0.115984	7
0.310729	0.146878	8
0.304388	0.178146	9
0.293884	0.208757	10
0.282688	0.239426	11
0.267050	0.271063	12
0.250711	0.302138	13
0.232213	0.334107	14
0.213681	0.366299	15
0.192077	0.401997	16
0.170837	0.440341	17
0.147283	0.486511	18
0.134830	0.514385	19
0.122221	0.542583	20
0.106285	0.580099	21
0.089422	0.621721	22
0.076659	0.654244	23
0.060711	0.692189	24
0.018401	0.696159	25
-0.036884	0.707068	26
-0.066822	0.695817	27
-0.083923	0.681069	28
-0.042959	0.691637	29
-0.089742	0.665831	30
-0.109694	0.653451	31
-0.131739	0.637269	32
-0.142701	0.625107	33
-0.181676	0.606218	34
-0.180411	0.600397	35
-0.208461	0.587597	36
-0.236376	0.574769	37
-0.260113	0.560843	38
-0.293311	0.542883	39
-0.301585	0.534683	40
-0.343638	0.511393	41
-0.389315	0.480051	42
-0.424369	0.451505	43
-0.447482	0.432088	44
-0.470593	0.412629	45
-0.498376	0.383555	46
-0.518878	0.361646	47
-0.539382	0.339736	48
-0.553739	0.318245	49
-0.572195	0.293438	50
-0.590634	0.268385	51
-0.605976	0.240596	52
-0.628671	0.198763	53
-0.646019	0.160378	54
-0.661684	0.120317	55
-0.671879	0.086088	56
-0.681513	0.050359	57
-0.689464	0.011543	58
-0.696233	-0.028919	59
-0.698842	-0.061721	60
-0.701090	-0.095270	61
-0.701413	-0.133232	62
-0.700554	-0.172457	63
-0.697170	-0.203706	64
-0.693549	-0.235248	65
-0.687009	-0.273560	66
-0.679078	-0.313002	67
-0.670086	-0.344431	68
-0.660569	-0.376385	69
-0.648809	-0.407549	70
-0.636410	-0.439179	71
-0.622161	-0.469389	72
-0.607288	-0.500085	73
-0.590273	-0.529814	74
-0.572453	-0.560067	75
-0.554387	-0.586247	76
-0.536018	-0.612707	77
-0.515424	-0.638683	78
-0.494210	-0.664896	79
-0.471828	-0.688987	80
-0.448833	-0.713217	81
-0.423345	-0.736993	82
-0.396928	-0.760860	83
-0.370506	-0.781706	84
-0.343326	-0.802598	85
-0.313758	-0.822436	86
-0.283122	-0.841933	87
-0.251224	-0.859194	88
-0.218145	-0.876153	89
-0.182034	-0.891613	90
-0.144780	-0.906153	91
-0.110136	-0.916445	92
-0.075114	-0.925926	93
-0.038756	-0.933222	94
-0.002259	-0.939688	95
0.033279	-0.943256	96
0.068296	-0.946359	97
0.106069	-0.947671	98
0.142880	-0.947986	99
0.185261	-0.949583	100
0.224400	-0.951813	101
0.267636	-0.963612	102
