Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	0.0120957734	-0.00237088279	-0.1245068493	1
0.002	0.0342898056	-0.003695564187	-0.03149281446	8.066678066
0.003	0.05092233845	-0.004241055932	-0.04573728662	8.513003153
0.004	0.06369455557	-0.004392907043	-0.08315075743	6.43643514
0.005	0.07342019201	-0.004476737599	-0.1263586556	4.067676007
0.006	0.08102466129	-0.004564526148	-0.1609225458	4.022609257
0.007	0.08711827937	-0.004665891291	-0.1838120498	7.254949312
0.008	0.09211912066	-0.004772962647	-0.1964336629	117.4231458
0.009	0.09630795561	-0.004878139872	-0.201706789	16.37829311
0.01	0.09987742763	-0.004976915456	-0.2023815753	3.838329232
0.011	0.1029618944	-0.005067277664	-0.2006081185	2.06216051
0.012	0.1056564524	-0.005148570164	-0.1982502811	2.794721245
0.013	0.1080429831	-0.005222588621	-0.1950425442	1.012739725
0.014	0.1101727534	-0.005289318946	-0.1914118208	1.519112281
0.015	0.1120852962	-0.005349733346	-0.187842914	4.089941734
0.016	0.1138130994	-0.005404465614	-0.1845271549	2.001812737
0.017	0.1153816207	-0.005454050842	-0.181482622	0.8124996578
0.018	0.1168143982	-0.005499357647	-0.1787802043	1.409756741
0.019	0.118129698	-0.005540618791	-0.1763930731	0.5085254432
0.02	0.1193424143	-0.005578287663	-0.1742518317	0.7255350339
0.021	0.1204647918	-0.005612736133	-0.1722937752	0.4573566702
0.022	0.1215072556	-0.0056443141	-0.1704729035	0.4472895716
0.023	0.1224784672	-0.005673283696	-0.168758923	1.248620526
0.024	0.1233859235	-0.005699919966	-0.1671300461	0.7799603506
0.025	0.1242359359	-0.005724440196	-0.1655722146	1.080214006
0.026	0.1250340859	-0.005747080067	-0.1640747012	2.188951193
0.027	0.1257852369	-0.005768033737	-0.162635653	0.7946364686
0.028	0.1264934053	-0.005787455825	-0.1612525389	0.5146859421
0.029	0.1271622612	-0.005805529173	-0.1599210098	0.4125630458
0.03	0.1277949569	-0.005822385753	-0.158644186	0.5749162329
0.031	0.1283941585	-0.005838144995	-0.1574234711	0.9724174978
0.032	0.1289622213	-0.00585292012	-0.1562585597	4.586396194
0.033	0.129501078	-0.005866805424	-0.1551467792	2.985790368
0.034	0.1300125386	-0.005879889631	-0.1540853406	0.8306756831
0.035	0.1304980502	-0.005892238428	-0.1530754708	1.718441563
0.036	0.1309589364	-0.005903911235	-0.1521167603	3.155559162
0.037	0.1313962366	-0.005914958268	-0.151209971	7.053664679
0.038	0.1318108805	-0.005925423813	-0.1503515224	1.070766676
