time = 0.001	Re = 1	rotation = 0
0.614688	0.669790	8285	
0.609487	0.251847	7772	
0.069476	0.933948	420	
0.272299	0.020996	6259	
0.437441	0.605072	1631	
0.296021	0.586079	4373	
0.340533	-0.342770	8883	
0.897918	-0.009850	6027	
0.327102	0.281971	700	
0.466648	-0.181012	5628	
0.442543	0.229261	9253	
0.373085	0.091939	3029	
0.128106	-0.849118	6350	
0.208649	-0.741586	2587	
0.191390	0.593475	758	
0.271821	-0.639478	7184	
0.218218	0.660398	2400	
0.246560	-0.842760	8536	
0.883555	-0.342303	9474	
-0.116112	-0.909344	7111	
0.347727	-0.126096	1392	
0.595808	0.364738	4580	
0.037308	0.362368	6772	
0.652500	0.087253	2741	
0.504540	-0.317344	7254	
0.340643	-0.292020	1965	
0.309475	0.167539	7486	
0.210949	-0.076481	6083	
0.045081	0.697371	9563	
0.451336	-0.245976	2049	
0.770729	0.408399	6711	
0.290380	-0.732396	8566	
0.646206	-0.638358	8024	
-0.923285	-0.186149	9733	
0.268458	-0.099766	2813	
0.192753	0.383395	2105	
0.283534	-0.669569	6896	
0.432463	-0.043104	6760	
0.282156	-0.318262	8290	
0.451067	0.531013	6020	
0.192069	0.901924	8267	
-0.364087	0.888847	533	
0.123894	-0.276484	3714	
0.419588	-0.368730	5698	
0.258334	-0.120175	7444	
0.951843	0.268684	4028	
0.541676	0.124388	8736	
0.220226	0.517310	6734	
0.604063	0.080343	5515	
0.423847	-0.216960	6383	
0.285250	-0.447837	6907	
0.106930	-0.144160	4140	
0.382097	-0.520777	7867	
-0.779095	-0.526910	6297	
0.575752	-0.564304	5001	
0.119903	0.623748	8246	
0.660094	-0.075421	3271	
0.092854	0.504667	9227	
0.729400	0.438200	4657	
0.252547	-0.643386	10036	
0.230818	-0.419577	1280	
-0.872388	-0.409057	1493	
0.584013	-0.484638	5997	
0.048160	0.419282	729	
0.641259	0.488490	3590	
0.724994	0.075791	1524	
0.650177	0.591095	9789	
0.674099	0.581836	585	
-0.955045	0.153911	8601	
0.380645	0.671120	8572	
0.269158	0.314428	7479	
-0.860396	-0.449745	5547	
0.213681	0.371232	1687	
0.708065	0.504148	4719	
0.563870	0.021440	4013	
0.460226	-0.266612	5569	
0.399118	0.090882	4987	
0.663988	-0.234638	2510	
0.188508	-0.462442	5147	
0.037346	-0.946556	10086	
0.324746	-0.468408	1290	
0.895828	-0.033687	5467	
0.547549	0.248146	7101	
0.345966	0.171458	2871	
0.189397	-0.524731	7185	
-0.362830	-0.896681	3517	
0.427891	-0.224156	6383	
0.155689	0.418436	4995	
0.220955	-0.326484	526	
0.191186	-0.673041	9151	
0.388016	0.644036	7512	
0.259152	-0.558744	2072	
0.514948	0.288283	8870	
0.228326	-0.805107	8698	
0.773913	0.387992	5935	
0.207005	0.601984	710	
-0.769808	-0.551489	1423	
0.552187	-0.242967	1318	
0.372688	0.596560	4702	
0.533216	0.677268	6783	
0.211667	-0.025222	8526	
0.495428	0.282086	4045	
0.503152	0.254151	4476	
0.659399	-0.350999	6291	
0.296862	-0.495202	1260	
0.223526	-0.942531	3878	
0.488051	-0.468276	1808	
0.322368	0.123227	9622	
0.736240	-0.200332	3314	
0.771517	-0.110782	3925	
-0.962490	-0.042901	7130	
0.242381	-0.743352	6902	
0.250116	0.546757	7575	
0.553665	0.572683	6425	
0.481031	-0.757982	6064	
0.247503	0.414588	6500	
0.634488	-0.263727	9711	
0.590290	-0.340166	2159	
0.858517	0.064928	6547	
0.298745	0.533914	4285	
-0.863261	0.444971	6529	
0.427381	0.757913	6441	
0.920197	-0.052480	9555	
0.071685	-0.402034	2606	
0.892066	-0.114025	8863	
0.652216	-0.209315	10081	
0.190727	0.268971	6400	
0.734034	-0.382138	5119	
0.355120	0.105263	2791	
0.527764	0.701079	6686	
0.353222	0.802770	5976	
0.678866	0.220119	7722	
0.148126	-0.472130	2768	
0.113358	-0.649708	3123	
0.094770	-0.161655	3143	
0.089644	-0.279854	5621	
0.623683	-0.368238	4219	
0.413684	0.014635	4901	
0.476283	-0.633370	6342	
0.310165	-0.936046	2532	
0.742876	0.595934	8737	
-0.716245	-0.697644	3867	
0.082627	0.799152	1461	
-0.755500	0.561368	9003	
0.200636	-0.308649	3984	
0.218358	0.161633	2940	
0.717943	-0.173418	3305	
0.201689	-0.021495	8526	
0.465266	-0.146336	6276	
-0.077145	-0.891324	8849	
0.129302	0.848645	6664	
0.746885	0.376988	5183	
0.492539	-0.220769	2625	
0.325434	0.415716	5494	
0.496217	-0.528187	3956	
0.772908	-0.620722	6511	
0.285085	0.612182	7279	
0.835573	-0.182023	5601	
0.724511	-0.310113	1723	
0.524203	0.388737	9984	
0.785094	-0.329144	5056	
0.302675	0.448086	3291	
0.465102	0.385123	4376	
0.375821	-0.217465	4957	
-0.080220	0.987892	3083	
0.264061	-0.030922	4534	
0.450577	0.769054	6420	
0.353436	0.753043	9419	
0.923331	0.148636	9210	
-0.128405	-0.898453	2701	
0.122717	0.105922	5297	
0.557299	0.700028	6703	
0.328774	-0.216098	496	
0.395949	0.518401	2249	
0.193613	-0.597510	7420	
0.346283	-0.159238	8369	
0.791133	-0.267681	10034	
0.602385	-0.132658	4244	
0.147330	-0.414992	2384	
0.362083	0.635212	1121	
0.449806	0.008538	7079	
0.430176	-0.291409	4730	
0.128831	0.362656	2042	
-0.153493	0.935790	1469	
0.156087	-0.216547	1856	
0.789554	0.371574	7075	
0.197023	-0.045658	3426	
0.757326	-0.478809	5932	
0.193343	-0.264115	1629	
0.614053	-0.208103	7844	
0.485398	-0.508681	2997	
0.436162	0.138018	6243	
0.644992	0.374504	5394	
0.214691	0.810310	8011	
0.557466	0.472028	4646	
0.672117	0.165493	4926	
0.225963	-0.058037	7194	
-0.315939	0.852264	2279	
-0.461715	0.807995	8871	
0.288918	-0.120831	3345	
0.474015	0.460857	6791	
0.280920	0.751916	1214	
-0.097794	-0.969315	3459	
0.434166	-0.319608	6484	
0.907837	0.158788	7550	
0.440122	0.597096	2404	
0.540510	0.596562	6514	
0.399318	-0.606224	4607	
0.518478	-0.163335	6277	
0.456113	-0.518640	1206	
0.119141	-0.424966	2009	
0.893318	0.359141	5721	
0.901573	0.083598	6087	
0.542131	-0.585636	6217	
0.534870	-0.083195	5503	
0.254693	0.705938	3971	
0.147116	0.256994	4789	
0.595158	0.312300	3745	
0.580500	-0.392336	3198	
0.801368	-0.214791	6162	
0.812866	-0.126369	4967	
0.484230	0.243268	1212	
0.482126	-0.037265	838	
-0.815515	-0.468816	8901	
0.572826	0.509364	6216	
0.092013	-0.415869	3814	
0.322415	-0.564368	5683	
-0.838869	0.472314	10025	
0.640885	0.076133	2518	
0.633926	0.255970	5046	
0.440416	0.097860	7018	
0.844220	-0.043222	7063	
0.038874	-0.970742	9232	
-0.119849	0.983852	3069	
0.801648	0.204515	4932	
0.217972	-0.838981	7856	
0.091776	-0.163395	2579	
0.616439	-0.602787	6034	
0.162086	-0.593830	5234	
0.324893	-0.385241	619	
0.048165	0.849110	9742	
0.870217	0.037320	6946	
0.288244	0.810354	446	
0.614263	0.245960	7772	
0.641892	-0.261727	8710	
0.729383	-0.584008	10024	
0.661793	-0.206825	9050	
-0.793787	-0.487880	8239	
0.124291	-0.702055	7824	
0.702902	-0.297214	1268	
0.464846	0.091479	8210	
0.509985	-0.590411	6468	
0.287740	0.209201	7477	
0.670091	0.072792	4848	
-0.293372	0.913866	5707	
0.362734	0.697913	9631	
0.174029	0.747326	2062	
0.557349	0.454825	3754	
0.656304	0.350273	5089	
-0.812026	0.486520	9039	
0.573580	-0.688519	901	
0.214289	0.598736	1352	
0.057239	0.445099	9089	
0.333813	-0.167422	6429	
0.767898	0.006178	1954	
0.250341	0.855518	7831	
0.520751	-0.629918	5964	
0.134109	0.262791	4789	
0.910521	0.208879	10011	
0.123669	0.215143	7601	
0.637912	0.016499	2681	
0.777710	0.264268	4520	
0.899726	-0.199575	6040	
0.469455	-0.728739	6517	
0.179159	0.844096	4648	
0.799911	-0.039005	6015	
0.365251	0.189801	2974	
0.540377	-0.015026	5303	
0.177819	-0.218578	995	
0.302620	0.276207	8457	
0.706754	-0.468124	2572	
-0.705736	-0.661086	7323	
0.638253	0.663290	7327	
0.572112	0.342464	2718	
0.506106	0.115654	5969	
0.137686	-0.127271	3934	
0.060454	-0.664927	6678	
0.343607	0.750322	7571	
0.103342	0.876940	9502	
0.488544	0.297452	4045	
0.220514	0.744758	8491	
0.666639	-0.065636	4331	
0.092067	0.112867	3649	
0.875713	0.400113	1494	
0.195244	-0.241404	4278	
0.768007	0.065083	3528	
-0.421884	-0.888747	3917	
0.336453	0.496593	5506	
0.577983	-0.034032	2651	
0.513870	-0.365255	9841	
0.562735	0.344282	2488	
0.562367	0.220095	6239	
0.284429	0.843159	759	
0.075182	-0.735159	1546	
0.616424	0.267137	3540	
0.342712	0.528973	1067	
0.149602	-0.374218	9116	
0.063527	0.583619	6177	
0.095502	0.201751	5187	
0.402786	0.074130	4207	
0.160344	-0.203181	1804	
0.353551	0.431205	5227	
0.536433	-0.651030	9066	
0.061395	-0.137522	807	
0.303294	0.576449	5675	
0.524617	0.130848	9702	
-0.652865	0.751835	466	
0.655275	0.057711	4221	
0.491540	0.480717	1300	
0.158362	0.334714	3011	
0.822772	0.188997	4401	
0.117248	-0.731287	8651	
0.253866	0.680065	6732	
0.538478	-0.322724	8876	
0.248812	-0.365335	3546	
0.373491	0.662552	9511	
0.356149	-0.268171	3138	
0.667530	-0.539563	9596	
0.719159	-0.488436	5568	
0.265320	-0.403952	4323	
0.170728	-0.661785	8728	
0.788507	-0.148188	2521	
0.392981	0.220180	5113	
0.042320	0.792257	6195	
0.452367	-0.678630	5992	
0.077575	0.214112	3726	
0.191958	-0.425659	6279	
0.523210	0.274138	8870	
0.259771	0.267723	9693	
0.449076	-0.731174	6852	
0.448067	0.343017	9647	
0.078805	-0.792926	5329	
0.434299	0.249626	5787	
0.565581	-0.126818	8005	
0.049608	-0.768905	521	
0.367059	0.213178	3108	
-0.950369	0.154805	8601	
0.099706	-0.201619	3118	
0.557622	0.400784	2278	
0.431811	0.247199	5787	
0.695715	-0.577798	9902	
0.141594	0.487669	3831	
0.047409	-0.717625	7857	
0.278744	0.694888	6996	
0.677879	-0.351232	6773	
0.516746	-0.720802	4837	
0.939586	-0.293756	8322	
0.803172	0.089707	2888	
0.583188	0.589945	6508	
0.603182	0.016217	2098	
0.122626	-0.444303	1297	
0.195377	-0.444957	6301	
0.668180	-0.669237	8405	
0.991520	0.077699	4172	
0.157118	0.659271	880	
0.736518	-0.109108	4367	
0.410975	0.525630	2956	
0.085418	0.245764	4115	
0.393849	0.488488	9425	
0.446025	0.205941	9067	
0.495806	0.466141	1300	
0.608952	0.164284	9612	
0.680880	-0.310774	812	
0.006689	0.899523	8953	
0.635296	0.683399	7114	
0.198096	0.723164	4384	
-0.850749	0.520274	4896	
0.938743	0.181863	9990	
0.826510	0.436396	1311	
0.224095	-0.094659	8262	
0.841084	-0.331478	6072	
0.124377	0.724218	454	
-0.398494	0.817141	8487	
0.291043	0.751023	9551	
0.201512	0.412243	9415	
0.770982	0.466100	7164	
0.081559	-0.084419	2876	
0.807722	0.177143	4401	
0.753190	0.112718	914	
-0.884411	-0.282200	10048	
0.657088	-0.085894	2319	
0.549629	-0.565176	7377	
0.258834	-0.520537	7034	
0.722154	0.065539	1480	
0.722213	-0.592158	10024	
0.419710	-0.363707	5698	
0.811732	0.061107	4471	
-0.871185	-0.372677	679	
0.404919	0.726268	3382	
0.578869	-0.203716	8274	
0.672177	-0.668671	8405	
0.180390	0.786510	6398	
0.306162	-0.825338	3660	
0.405437	0.350326	7387	
0.177792	-0.925533	2170	
0.575445	-0.431968	1832	
-0.899528	-0.277214	10073	
0.239108	-0.175693	5760	
0.089853	0.041732	9083	
0.313646	-0.416948	1087	
0.108521	-0.736161	5246	
0.288123	0.670197	6364	
0.152426	0.666470	1026	
0.632309	-0.301406	5874	
0.392523	-0.431098	9615	
0.223180	0.721185	8500	
0.246507	-0.255087	4162	
0.082914	0.107829	1108	
0.219350	0.902935	8897	
0.350102	-0.097476	8739	
0.520165	0.351213	8495	
0.798083	0.405949	6989	
0.636872	0.430226	1176	
0.222639	0.590949	1352	
-0.254176	-0.908951	7790	
0.718786	0.126450	9073	
0.568440	0.664562	8437	
0.248393	-0.180462	5760	
0.886655	0.122205	5735	
0.460483	-0.663177	675	
0.551033	0.419257	3542	
0.630719	0.261066	4454	
0.035635	-0.565863	8025	
0.767623	-0.239681	5474	
0.225694	-0.132963	5807	
0.350864	0.292389	900	
0.530247	-0.033769	3674	
0.356113	-0.742054	6968	
0.272000	0.527409	6775	
0.594615	0.605408	6508	
0.572885	0.532391	7447	
0.398250	0.190690	5015	
0.423411	0.100064	6909	
0.318109	0.488926	4355	
0.149905	0.194637	4741	
0.664853	0.465956	2420	
0.505483	-0.030410	7158	
0.291306	-0.366550	6150	
0.203808	-0.083903	3359	
0.579043	0.301959	7142	
0.175943	0.878031	7739	
0.698448	0.039572	7499	
0.068557	-0.921147	9560	
0.844236	0.284385	7836	
0.717797	0.536458	6172	
0.464253	-0.501671	1206	
0.367174	-0.425720	5463	
0.478591	-0.327390	6493	
0.227068	-0.521256	8304	
0.615244	-0.499467	1588	
-0.385459	-0.842426	1471	
-0.304239	-0.891257	9120	
0.216228	0.864976	8586	
0.237052	-0.204490	4532	
0.831095	0.051589	5480	
0.603859	0.651952	6463	
-0.334471	0.900098	4753	
0.110946	0.109075	4631	
0.172062	-0.447271	4160	
0.135882	0.550092	3840	
0.736160	0.321394	2411	
0.235242	0.172741	3524	
0.261559	0.837455	437	
0.125163	0.592386	8046	
-0.964733	-0.110583	6849	
0.423936	-0.574566	2738	
0.740108	-0.227890	3767	
0.862438	-0.055132	7276	
0.251348	-0.827919	10030	
0.229199	0.630060	2914	
0.248529	0.498541	636	
0.498854	-0.146714	6888	
0.620887	0.412379	7145	
0.213514	0.294613	1508	
-0.051627	0.958494	9233	
0.592126	-0.135667	4244	
-0.139275	-0.906008	6520	
0.821204	0.312208	6866	
0.534464	0.095599	1776	
0.259658	-0.114052	9078	
0.061091	-0.142869	3062	
0.231085	0.189760	3348	
0.622478	-0.169738	7542	
-0.331812	-0.859263	8373	
0.109446	0.958729	2026	
0.081922	-0.193294	1972	
0.496153	-0.212720	9192	
0.472597	-0.300617	3677	
0.297792	0.918060	6539	
0.539948	0.605447	6514	
0.472499	0.559838	3251	
0.619214	0.049961	3215	
0.123652	-0.447344	1297	
-0.044007	-0.942452	8081	
